datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,original_forecast_wind,observed_wind,corrected_wind_speed,error,abs_error
2022-07-15 00:00:00,111.2877,49.010501840308066,5.51103394023379,30.37149509040877,167.37834025888665,0,7,0,4.8554075761902835,6.310234502234404,7.7037435,7.26,5.51103394023379,-62.277198159691935,62.277198159691935
2022-07-15 00:15:00,108.7764,57.61056711623898,5.479823042956388,30.028460582115812,164.5506502423858,0,7,0,5.51103394023379,6.266110344845735,7.439081,6.62,5.479823042956388,-51.16583288376101,51.16583288376101
2022-07-15 00:30:00,108.7764,57.61056711623898,5.479823042956388,30.028460582115812,164.5506502423858,0,7,0,5.479823042956388,6.196496298163473,7.363413,6.68,5.479823042956388,-51.16583288376101,51.16583288376101
2022-07-15 00:45:00,108.7764,53.56696545197656,5.355701764569183,28.68354139100946,153.62049324192256,0,7,0,5.479823042956388,6.240324886064869,6.9942274,7.28,5.355701764569183,-55.20943454802344,55.20943454802344
2022-07-15 01:00:00,108.7764,41.15542844259896,5.00326377567534,25.032648408985064,125.24494299389191,1,7,0,5.355701764569183,5.938528021913362,6.3584256,5.38,5.00326377567534,-67.62097155740103,67.62097155740103
2022-07-15 01:15:00,108.7764,37.00675049067043,4.8851607504772545,23.864795558003493,116.58336257812259,1,7,0,5.00326377567534,6.126606589670762,5.489689,5.4,4.8851607504772545,-71.76964950932957,71.76964950932957
2022-07-15 01:30:00,108.7764,34.842961894044606,4.757822696945458,22.636876815569348,107.70224630107427,1,7,0,4.8851607504772545,6.388416558496825,4.6411233,5.2,4.757822696945458,-73.93343810595539,73.93343810595539
2022-07-15 01:45:00,108.7764,33.52030274475077,4.669019346002794,21.79974165334836,101.78341551734641,1,7,0,4.757822696945458,6.205084215420456,4.840876,4.59,4.669019346002794,-75.25609725524922,75.25609725524922
2022-07-15 02:00:00,75.1319,31.489189336626453,4.6175277054987385,21.321562111048443,98.45290377227836,2,7,0,4.669019346002794,5.863695365325891,5.4796286,4.83,4.6175277054987385,-43.64271066337355,43.64271066337355
2022-07-15 02:15:00,7.8428,33.919255497179364,4.87782920094712,23.793217713612414,116.0592521479509,2,7,0,4.6175277054987385,5.720844220344988,6.07274,4.19,4.87782920094712,26.076455497179364,26.076455497179364
2022-07-15 02:30:00,3.2501,32.425854267859314,4.650726800791152,21.629259775597106,100.59177811964348,2,7,0,4.87782920094712,5.306715136030361,6.077906,2.94,4.650726800791152,29.175754267859315,29.175754267859315
2022-07-15 02:45:00,0.8525,33.74851341715315,4.8851607504772545,23.864795558003493,116.58336257812259,2,7,0,4.650726800791152,4.995715082430001,5.662946,1.92,4.8851607504772545,32.89601341715315,32.89601341715315
2022-07-15 03:00:00,0.0,37.55640927644299,5.039621330959463,25.39778315946163,127.99520976950583,3,7,0,4.8851607504772545,4.9614035369025675,5.3625984,1.72,5.039621330959463,37.55640927644299,37.55640927644299
2022-07-15 03:15:00,0.0,38.75685372583518,4.997183144046302,24.97183937514048,124.78885480128375,3,7,0,5.039621330959463,5.027070630879349,4.9110622,1.5,4.997183144046302,38.75685372583518,38.75685372583518
2022-07-15 03:30:00,0.0,35.91230201377897,4.885915609261331,23.872171340823524,116.63741458109065,3,7,0,4.997183144046302,5.002687806015391,4.964268,1.18,4.885915609261331,35.91230201377897,35.91230201377897
2022-07-15 03:45:00,0.0,32.425854267859314,4.646095820209661,21.58620637056968,100.29158319248695,3,7,0,4.885915609261331,4.9614035369025675,2.8239486,1.53,4.646095820209661,32.425854267859314,32.425854267859314
2022-07-15 04:00:00,0.0,33.74851341715315,4.87294628990713,23.745605544319663,115.71106043879068,4,7,0,4.646095820209661,4.9614035369025675,6.7035246,1.45,4.87294628990713,33.74851341715315,33.74851341715315
