datetime,actual_power,predicted_power,wind_speed,wind_speed_2,wind_speed_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,error,abs_error
2022-10-30 06:45:00,3.91,22.381675475014116,2.3124218,5.34729458111524,12.36520056039275,6,10,1,1.4230741,10.013188,18.471675475014116,18.471675475014116
2022-10-30 07:00:00,0.71,22.381675475014116,3.039033,9.235721575088998,28.067662645507447,7,10,1,2.3124218,10.01682,21.671675475014116,21.671675475014116
2022-10-30 07:15:00,0.37,24.155060540063,4.3654733,19.057357133012886,83.1943837327323,7,10,1,3.039033,9.823132,23.785060540063,23.785060540063
2022-10-30 07:30:00,0.0,27.756766555616338,5.1446013,26.466922535961686,136.1617640855078,7,10,1,4.3654733,9.395516,27.756766555616338,27.756766555616338
2022-10-30 07:45:00,0.0,30.38698353358103,6.6887617,44.73953307938689,299.25207533728604,7,10,1,5.1446013,8.658776,30.38698353358103,30.38698353358103
2022-10-30 08:00:00,0.0,32.306545913399546,6.8542023,46.98008916932529,322.01103523859445,8,10,1,6.6887617,7.7725306,32.306545913399546,32.306545913399546
2022-10-30 08:15:00,0.43,31.558379786985643,6.313921,39.865598394241,251.7082388789645,8,10,1,6.8542023,6.5811577,31.128379786985644,31.128379786985644
2022-10-30 08:30:00,1.06,29.41314131558503,5.7401605,32.94944256576025,189.13508871299564,8,10,1,6.313921,5.0737915,28.35314131558503,28.35314131558503
2022-10-30 08:45:00,1.59,27.891316826115904,5.266994,27.741225796036005,146.11286982036688,8,10,1,5.7401605,2.7046258,26.301316826115904,26.301316826115904
2022-10-30 09:00:00,8.94,23.875009603715213,4.464345,19.930376279024998,88.97607568938385,9,10,1,5.266994,1.5018876,14.935009603715214,14.935009603715214
2022-10-30 09:15:00,5.6,23.339591384008624,4.2784967,18.30553401191089,78.3201668616985,9,10,1,4.464345,0.9695331,17.739591384008627,17.739591384008627
2022-10-30 09:30:00,3.37,23.207708793975403,3.970096,15.761662249215998,62.575312248963435,9,10,1,4.2784967,1.2490548,19.837708793975402,19.837708793975402
2022-10-30 09:45:00,3.37,21.775972412549077,3.6671686,13.448125540825961,49.31654371217498,9,10,1,3.970096,1.6993124,18.405972412549076,18.405972412549076
2022-10-30 10:00:00,3.37,21.149644166154484,3.6158578,13.07442762982084,47.2752711258232,10,10,1,3.6671686,1.9530659,17.779644166154483,17.779644166154483
2022-10-30 10:15:00,1.92,21.149644166154484,3.7437422,14.015605660060839,52.470814368128615,10,10,1,3.6158578,1.9212507,19.229644166154486,19.229644166154486
2022-10-30 10:30:00,0.2,22.010080434847435,4.021586,16.173153955396,65.04172952286518,10,10,1,3.7437422,1.8255022,21.810080434847436,21.810080434847436
2022-10-30 10:45:00,0.0,22.768291271275256,4.476511,20.039150733121,89.70547868747424,10,10,1,4.021586,1.6866552,22.768291271275256,22.768291271275256
2022-10-30 11:00:00,0.0,24.05695117311586,4.808858,23.125115264164,111.20539553899715,11,10,1,4.476511,1.4786294,24.05695117311586,24.05695117311586
2022-10-30 11:15:00,0.09,24.05695117311586,4.8579288,23.599472225869437,114.64455579085124,11,10,1,4.808858,1.1836971,23.96695117311586,23.96695117311586
2022-10-30 11:30:00,0.79,23.339591384008624,4.7503376,22.56570731397376,107.19472792416455,11,10,1,4.8579288,0.7834614,22.549591384008625,22.549591384008625
2022-10-30 11:45:00,0.79,24.05695117311586,4.7632008,22.68808186112064,108.06788967135532,11,10,1,4.7503376,0.3318165,23.26695117311586,23.26695117311586
2022-10-30 12:00:00,2.41,23.339591384008624,4.613537,21.284723650369,98.19786009575245,12,10,1,4.7632008,0.18484358,20.929591384008624,20.929591384008624
2022-10-30 12:15:00,3.89,23.339591384008624,4.4599414,19.89107729143396,88.71303910266619,12,10,1,4.613537,0.6046027,19.449591384008624,19.449591384008624
2022-10-30 12:30:00,4.16,23.339591384008624,4.42873,19.6136494129,86.86355756439261,12,10,1,4.4599414,1.4230741,19.179591384008624,19.179591384008624
2022-10-30 12:45:00,7.28,23.339591384008624,4.2714505,18.245289373950254,77.9338504190045,12,10,1,4.42873,2.3124218,16.059591384008623,16.059591384008623
2022-10-30 13:00:00,8.31,24.663367515095693,3.8680274,14.961635967150759,57.87201786976463,13,10,1,4.2714505,3.039033,16.35336751509569,16.35336751509569
2022-10-30 13:15:00,8.15,24.09206740236233,3.904611,15.245987061321001,59.52964878549165,13,10,1,3.8680274,4.3654733,15.942067402362328,15.942067402362328
2022-10-30 13:30:00,8.57,25.055040776315842,4.044892,16.361151291664,66.17908997044138,13,10,1,3.904611,5.1446013,16.48504077631584,16.48504077631584
2022-10-30 13:45:00,6.83,25.055040776315842,4.0663033,16.534822527590894,67.2356034088572,13,10,1,4.044892,6.6887617,18.225040776315844,18.225040776315844
2022-10-30 14:00:00,4.61,25.836055887666245,4.1240273,17.00760117114529,70.13981153731514,14,10,1,4.0663033,6.8542023,21.226055887666245,21.226055887666245
2022-10-30 14:15:00,1.67,25.836055887666245,4.078647,16.635361350609003,67.84976666657735,14,10,1,4.1240273,6.313921,24.166055887666246,24.166055887666246
2022-10-30 14:30:00,0.35,25.836055887666245,4.0649896,16.524140448108156,67.17045907049899,14,10,1,4.078647,5.7401605,25.486055887666243,25.486055887666243
2022-10-30 14:45:00,0.0,25.836055887666245,4.1704698,17.39281835271204,72.53622367687132,14,10,1,4.0649896,5.266994,25.836055887666245,25.836055887666245
2022-10-30 15:00:00,0.0,26.114345164007492,4.2660546,18.199221850181164,77.63887409038587,15,10,1,4.1704698,4.464345,26.114345164007492,26.114345164007492
2022-10-30 15:15:00,0.0,26.68564527674086,4.2885084,18.391304296870565,78.87126296408552,15,10,1,4.2660546,4.2784967,26.68564527674086,26.68564527674086
2022-10-30 15:30:00,0.0,25.68589101716922,4.2625823,18.169607864273292,77.44944888019214,15,10,1,4.2885084,3.970096,25.68589101716922,25.68589101716922
2022-10-30 15:45:00,0.0,25.554008427135997,4.2093854,17.718925445733163,74.58578607495768,15,10,1,4.2625823,3.6671686,25.554008427135997,25.554008427135997
2022-10-30 16:00:00,0.0,23.477679921511005,4.238437,17.964348202969003,76.14075810434733,16,10,1,4.2093854,3.6158578,23.477679921511005,23.477679921511005
2022-10-30 16:15:00,0.0,26.595660229302723,4.317883,18.644113601689,80.50310117080171,16,10,1,4.238437,3.7437422,26.595660229302723,26.595660229302723
2022-10-30 16:30:00,0.0,26.595660229302723,4.413669,19.480474041560996,85.98036438254248,16,10,1,4.317883,4.021586,26.595660229302723,26.595660229302723
2022-10-30 16:45:00,0.0,27.595414488874365,4.5395265,20.60730084420225,93.54738827572848,16,10,1,4.413669,4.476511,27.595414488874365,27.595414488874365
2022-10-30 17:00:00,0.0,29.164349125260085,4.7987905,23.028390262890248,110.50842042385023,17,10,1,4.5395265,4.808858,29.164349125260085,29.164349125260085
2022-10-30 17:15:00,0.0,30.983587461312307,5.0631943,25.63593651955249,129.79972766096003,17,10,1,4.7987905,4.8579288,30.983587461312307,30.983587461312307
2022-10-30 17:30:00,0.0,31.9014528803344,5.200056,27.040582403136,140.61254276892177,17,10,1,5.0631943,4.7503376,31.9014528803344,31.9014528803344
2022-10-30 17:45:00,0.0,32.25337539796249,5.288841,27.971839123280997,147.93860960061258,17,10,1,5.200056,4.7632008,32.25337539796249,32.25337539796249
2022-10-30 18:00:00,0.0,33.26019966230173,5.4925365,30.16795720383225,165.69860607248657,18,10,0,5.288841,4.613537,33.26019966230173,33.26019966230173
