datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_ec_10m,original_ec_wind_speed_10m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-10 22:30:00,2.8594,24.730340508252084,4.789772713046917,22.941922642648823,109.88659505859253,22,9,0,4.789772713046917,4.707082912205667,4.789772713046917,4.372730745077683,4.2293863,5.2068146810161515,4.223666,21.870940508252083,21.870940508252083
2022-09-10 22:45:00,9.1748,24.730340508252084,4.876013719226716,23.77550979008715,115.92971191807405,22,9,0,4.789772713046917,4.692397938198397,4.876013719226716,4.4732895421881596,4.6252804,5.278737896265273,5.20282,15.555540508252085,15.555540508252085
2022-09-10 23:00:00,9.1748,33.64971584060489,5.168066335246047,26.70890964550351,138.03341679005513,23,9,0,4.876013719226716,4.692397938198397,5.168066335246047,4.699795400009945,4.976836,5.636337270482151,6.3522034,24.474915840604893,24.474915840604893
2022-09-10 23:15:00,7.7313,36.239788494339344,5.375006774045268,28.890697821032518,155.28769649494464,23,9,0,5.168066335246047,4.692397938198397,5.375006774045268,4.917726033671341,5.282606,5.832287514419195,7.0228043,28.508488494339343,28.508488494339343
2022-09-10 23:30:00,3.7616,40.71532769032466,5.533681258933641,30.62162827547341,169.45033050601967,23,9,0,5.375006774045268,4.692397938198397,5.533681258933641,5.235075003448087,5.4416065,5.832287514419195,7.3276305,36.95372769032466,36.95372769032466
2022-09-10 23:45:00,7.1324,36.239788494339344,5.466985307950392,29.887928357345437,163.39686521468138,23,9,0,5.533681258933641,4.692397938198397,5.466985307950392,5.101683101481588,5.3137617,5.832287514419195,7.164107,29.107388494339343,29.107388494339343
2022-09-11 00:00:00,7.651,25.170823858786626,4.8370638162313675,23.39718636229476,113.17368355467801,0,9,0,5.466985307950392,4.67380365768892,4.8370638162313675,4.183529432324138,4.733702,5.490598200138598,4.540346,17.519823858786626,17.519823858786626
2022-09-11 00:15:00,6.9761,24.730340508252084,4.818773010827158,23.220573329876235,111.89467205794051,0,9,0,4.8370638162313675,4.67380365768892,4.818773010827158,4.183724362342537,4.164358,5.45382165931178,3.4554446,17.754240508252085,17.754240508252085
2022-09-11 00:30:00,2.5894,24.730340508252084,4.791313313997648,22.956683272891123,109.99266221063034,0,9,0,4.818773010827158,4.67380365768892,4.791313313997648,4.183724362342537,4.004723,5.398902265652759,3.2426147,22.140940508252083,22.140940508252083
2022-09-11 00:45:00,0.8241,24.730340508252084,4.812660901476688,23.16170495260241,111.46943183692858,0,9,0,4.791313313997648,4.67380365768892,4.812660901476688,4.183724362342537,4.399075,5.441597440610838,3.7863605,23.906240508252083,23.906240508252083
