datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_gfs_10m,original_gfs_10m,corrected_gfs_70m,original_gfs_70m
2022-07-14 23:45:00,116.3102,66.92118326680469,7.156879961366453,-49.389016733195305,49.389016733195305,6.460349129573823,7.8438187,7.8534107931590835,9.924555
2022-07-15 00:00:00,111.2877,49.21507318095489,5.741172362109653,-62.07262681904511,62.07262681904511,5.500868948956564,3.6995347,5.981475775262743,5.402774
2022-07-15 00:15:00,108.7764,41.06331763968434,5.638888030714308,-67.71308236031565,67.71308236031565,4.900839176230089,4.921076,6.3769368851985275,6.7494383
2022-07-15 00:30:00,108.7764,40.589057498403164,5.649295120252949,-68.18734250159683,68.18734250159683,4.851426128887474,5.705847,6.4471641116184255,7.47618
2022-07-15 00:45:00,108.7764,41.06331763968434,5.726146864226308,-67.71308236031565,67.71308236031565,5.016363818491806,5.9262104,6.4359299099608105,8.167533
2022-07-15 01:00:00,108.7764,41.06331763968434,5.69104719245703,-67.71308236031565,67.71308236031565,4.921511892864255,5.944745,6.460582492049805,8.294316
2022-07-15 01:15:00,108.7764,41.06331763968434,5.717649625967271,-67.71308236031565,67.71308236031565,4.894545750281004,5.257132,6.540753501653537,7.7420716
2022-07-15 01:30:00,108.7764,40.589057498403164,5.721997257129113,-68.18734250159683,68.18734250159683,4.902388482153188,4.681778,6.5416060321050375,6.9264946
2022-07-15 01:45:00,108.7764,40.589057498403164,5.678191022711877,-68.18734250159683,68.18734250159683,4.8164546587335835,4.764126,6.539927386690171,6.735047
2022-07-15 02:00:00,75.1319,38.18960785905617,5.626065995090172,-36.942292140943835,36.942292140943835,4.781496749652852,5.139409,6.470635240527491,7.5169735
2022-07-15 02:15:00,7.8428,38.18960785905617,5.735701891915877,30.346807859056167,30.346807859056167,4.948941184208212,6.0185227,6.522462599623542,8.984245
2022-07-15 02:30:00,3.2501,41.22036875047113,5.927245704982282,37.97026875047113,37.97026875047113,4.96838376327259,6.4628453,6.886107646691975,9.122112
2022-07-15 02:45:00,0.8525,43.42278320802993,5.933850367652994,42.57028320802993,42.57028320802993,4.981593088614012,6.2449145,6.886107646691975,8.86077
