datetime,actual_power,predicted_power,error,abs_error,corrected_wind,original_gfs_wind_10m
2022-08-30 06:15:00,0.5925,21.720517337223523,21.128017337223522,21.128017337223522,3.956372321025504,3.1907835
2022-08-30 06:30:00,0.682,21.720517337223523,21.038517337223524,21.038517337223524,3.913567393424161,3.0981936
2022-08-30 06:45:00,1.0869,21.720517337223523,20.633617337223523,20.633617337223523,4.000279803711205,3.4432514
2022-08-30 07:00:00,2.3038,21.168077343418847,18.86427734341885,18.86427734341885,4.075506150670514,4.0051193
2022-08-30 07:15:00,4.955,21.168077343418847,16.213077343418846,16.213077343418846,4.063108395456619,4.308682
2022-08-30 07:30:00,6.6856,21.168077343418847,14.482477343418847,14.482477343418847,4.063108395456619,4.4026937
2022-08-30 07:45:00,3.4675,21.168077343418847,17.700577343418846,17.700577343418846,4.116011994685817,4.5123744
2022-08-30 08:00:00,0.4184,21.168077343418847,20.74967734341885,20.74967734341885,4.116011994685817,4.72251
2022-08-30 08:15:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.142748781284316,4.780053
2022-08-30 08:30:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.142748781284316,4.585049
2022-08-30 08:45:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.142748781284316,4.183787
2022-08-30 09:00:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,4.021858455839053,4.1811256
2022-08-30 09:15:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.034256211052948,3.807382
2022-08-30 09:30:00,1.9671,20.771609799358647,18.804509799358648,18.804509799358648,3.9590298640936386,3.2245867
2022-08-30 09:45:00,3.5627,20.771609799358647,17.208909799358647,17.208909799358647,3.913567393424161,2.5527983
2022-08-30 10:00:00,3.4845,20.771609799358647,17.287109799358646,17.287109799358646,3.922039517398225,2.052127
2022-08-30 10:15:00,1.3711,20.771609799358647,19.400509799358648,19.400509799358648,3.922039517398225,2.0981362
2022-08-30 10:30:00,0.3289,20.771609799358647,20.442709799358646,20.442709799358646,3.9438533949200267,2.4973633
2022-08-30 10:45:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9438533949200267,2.7910893
2022-08-30 11:00:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.050371139253003,2.944885
2022-08-30 11:15:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.050371139253003,3.0032935
2022-08-30 11:30:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.050371139253003,2.9339461
2022-08-30 11:45:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.050371139253003,2.7365515
2022-08-30 12:00:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.088207332504729,2.473117
2022-08-30 12:15:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0663934549829275,2.2745473
2022-08-30 12:30:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0663934549829275,2.2152534
2022-08-30 12:45:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0663934549829275,2.224977
2022-08-30 13:00:00,0.0,22.699085277841835,22.699085277841835,22.699085277841835,4.333609994559084,2.2932944
2022-08-30 13:15:00,0.0,23.936633300206683,23.936633300206683,23.936633300206683,4.355423872080886,2.4076293
2022-08-30 13:30:00,0.0,23.918529397055913,23.918529397055913,23.918529397055913,4.355423872080886,2.5065482
2022-08-30 13:45:00,0.0,23.918529397055913,23.918529397055913,23.918529397055913,4.355423872080886,2.5534108
2022-08-30 14:00:00,0.0,23.918529397055913,23.918529397055913,23.918529397055913,4.355423872080886,2.6112256
2022-08-30 14:15:00,0.0,23.918529397055913,23.918529397055913,23.918529397055913,4.355423872080886,2.7173991
2022-08-30 14:30:00,0.341,23.918529397055913,23.577529397055912,23.577529397055912,4.355423872080886,2.7383134
2022-08-30 14:45:00,0.4603,23.918529397055913,23.458229397055913,23.458229397055913,4.373697271492764,2.7633908
2022-08-30 15:00:00,0.4902,23.918529397055913,23.42832939705591,23.42832939705591,4.373697271492764,2.7639673
2022-08-30 15:15:00,0.6117,23.380230345168897,22.768530345168898,22.768530345168898,4.2699406247215705,2.7563477
2022-08-30 15:30:00,2.3123,22.90492092471385,20.59262092471385,20.59262092471385,4.233394634423413,2.7909503
2022-08-30 15:45:00,5.0261,22.90492092471385,17.87882092471385,17.87882092471385,4.233394634423413,2.8396454
2022-08-30 16:00:00,6.0,22.90492092471385,16.90492092471385,16.90492092471385,4.233394634423413,2.8764641
2022-08-30 16:15:00,5.2108,23.443219976600865,18.232419976600866,18.232419976600866,4.337151281194607,2.9134495
2022-08-30 16:30:00,4.5451,23.936633300206683,19.39153330020668,19.39153330020668,4.337151281194607,2.9539804
2022-08-30 16:45:00,4.4222,23.936633300206683,19.514433300206683,19.514433300206683,4.337151281194607,3.0062232
2022-08-30 17:00:00,4.0727,23.936633300206683,19.863933300206682,19.863933300206682,4.337151281194607,3.0585046
2022-08-30 17:15:00,1.8009,23.936633300206683,22.135733300206685,22.135733300206685,4.337151281194607,3.0923455
2022-08-30 17:30:00,2.7151,24.373472613919414,21.658372613919415,21.658372613919415,4.430225191507929,3.1052973
2022-08-30 17:45:00,2.6924,24.534915658055205,21.842515658055206,21.842515658055206,4.430225191507929,3.1261451
2022-08-30 18:00:00,2.1419,25.933081839359698,23.791181839359698,23.791181839359698,4.494019892259734,3.1846013
2022-08-30 18:15:00,0.2621,26.50685045431377,26.24475045431377,26.24475045431377,4.5461022124890675,3.338123
2022-08-30 18:30:00,0.0,28.71731019606069,28.71731019606069,28.71731019606069,4.619665712640959,3.6434238
2022-08-30 18:45:00,0.0,31.75229016242801,31.75229016242801,31.75229016242801,4.764411714325189,4.020336
2022-08-30 19:00:00,0.0,33.270910406597245,33.270910406597245,33.270910406597245,4.710797569221409,4.295226
2022-08-30 19:15:00,3.5634,33.270910406597245,29.707510406597244,29.707510406597244,4.710797569221409,4.553837
2022-08-30 19:30:00,0.0,33.270910406597245,33.270910406597245,33.270910406597245,4.686517692569418,4.894853
2022-08-30 19:45:00,0.0,33.270910406597245,33.270910406597245,33.270910406597245,4.686517692569418,4.564905
2022-08-30 20:00:00,0.0,34.961901400686585,34.961901400686585,34.961901400686585,4.686517692569418,4.160263
2022-08-30 20:15:00,12.0,34.961901400686585,22.961901400686585,22.961901400686585,4.686517692569418,4.2078032
2022-08-30 20:30:00,8.9108,31.568035996462047,22.65723599646205,22.65723599646205,4.577878349954124,4.39317
2022-08-30 20:45:00,0.4156,30.19407220364007,29.778472203640067,29.778472203640067,4.577878349954124,4.4086437
