datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_ec_10m,weight_ec_10m,corrected_ec_70m,weight_ec_70m,corrected_gfs_10m,weight_gfs_10m,corrected_gfs_70m,weight_gfs_70m
2022-07-20 23:00:00,161.1933,60.5179155913511,6.687284251670851,-100.6753844086489,100.6753844086489,5.554839931878083,0.25,7.094471548881337,0.25,5.924478317711149,0.25,8.175347208212838,0.25
2022-07-20 23:15:00,163.3884,69.23964815678936,7.507577739837167,-94.14875184321063,94.14875184321063,5.5551465859675195,0.25,7.094471548881337,0.25,8.3871996863003,0.25,8.993493138199513,0.25
2022-07-20 23:30:00,122.3863,82.62339547010009,8.101366870764,-39.76290452989991,39.76290452989991,5.120555252660142,0.25,6.368221687834158,0.25,9.547606745838216,0.25,11.369083796723482,0.25
2022-07-20 23:45:00,119.7308,87.62085886965544,8.070670303126633,-32.109941130344566,32.109941130344566,5.167727532640335,0.25,5.8300254875107775,0.25,10.119504650439643,0.25,11.165423541915782,0.25
2022-07-21 00:00:00,114.3133,102.8157208973897,9.499655217034343,-11.497579102610302,11.497579102610302,6.752775654417671,0.25,9.439962082818349,0.25,9.795811865959404,0.25,12.010071264941947,0.25
2022-07-21 00:15:00,92.6433,109.26591990493978,9.323648680067794,16.622619904939782,16.622619904939782,7.436407637787844,0.25,9.099465654255168,0.25,9.637065624834582,0.25,11.12165580339359,0.25
2022-07-21 00:30:00,91.1685,104.72499125475142,8.673632395433462,13.556491254751421,13.556491254751421,6.866570614240255,0.25,8.921256196617959,0.25,8.3639564647027,0.25,10.542746306172932,0.25
2022-07-21 00:45:00,95.2838,96.09343604975321,8.041997586805584,0.8096360497532089,0.8096360497532089,6.751413801832858,0.25,8.537127898941838,0.25,7.937841328651346,0.25,8.941607317796295,0.25
2022-07-21 01:00:00,102.0099,77.20872363778903,7.733014137732176,-24.801176362210967,24.801176362210967,6.3695170318682734,0.25,8.643244326701204,0.25,7.497024536724588,0.25,8.422270655634637,0.25
2022-07-21 01:15:00,181.3012,71.64659380779297,7.739282510453041,-109.65460619220703,109.65460619220703,6.4539190742704,0.25,8.583915775182538,0.25,7.497024536724588,0.25,8.422270655634637,0.25
2022-07-21 01:30:00,181.3012,71.64659380779297,7.496900210101949,-109.65460619220703,109.65460619220703,5.990972170904086,0.25,8.314455489349132,0.25,7.46125846556816,0.25,8.220914714586417,0.25
2022-07-21 01:45:00,182.8385,69.0822866425284,7.227712267736001,-113.75621335747161,113.75621335747161,6.078642006035938,0.25,7.631198199639324,0.25,7.19988073025474,0.25,8.001128135013998,0.25
2022-07-21 02:00:00,187.0661,57.82324599309908,6.647615404110903,-129.24285400690093,129.24285400690093,5.202998446527378,0.25,6.746734059190623,0.25,6.7289227250739625,0.25,7.911806385651652,0.25
2022-07-21 02:15:00,182.5131,55.060705441001694,6.4901989035906835,-127.45239455899832,127.45239455899832,4.7537418690587785,0.25,6.77294385674084,0.25,6.7289227250739625,0.25,7.705187163489154,0.25
2022-07-21 02:30:00,179.8797,55.56520698155729,6.547094272045331,-124.31449301844273,124.31449301844273,5.095962143563467,0.25,7.228365614483165,0.25,6.4078070835183,0.25,7.456242246616392,0.25
2022-07-21 02:45:00,177.367,55.56520698155729,6.595286006176044,-121.80179301844271,121.80179301844271,5.695149305221531,0.25,7.494145121534066,0.25,6.101683489187775,0.25,7.090166108760803,0.25
2022-07-21 03:00:00,174.7584,55.485877791098275,6.559829320312955,-119.27252220890172,119.27252220890172,5.7353522201109115,0.25,7.552445335065179,0.25,5.953621920200433,0.25,6.997897805875299,0.25
2022-07-21 03:15:00,173.6573,55.485877791098275,6.6506720253118345,-118.17142220890172,118.17142220890172,5.720325451173995,0.25,7.605674916172294,0.25,6.192711753982887,0.25,7.083975979918163,0.25
2022-07-21 03:30:00,172.0234,57.81799738595524,6.785618984892355,-114.20540261404477,114.20540261404477,5.69028180980486,0.25,7.6500522258209065,0.25,6.176170884422747,0.25,7.625971019520907,0.25
2022-07-21 03:45:00,169.8566,61.043654827203255,7.041991366991338,-108.81294517279673,108.81294517279673,5.909219672728757,0.25,8.009928820075569,0.25,6.330380060667273,0.25,7.918436914493752,0.25
2022-07-21 04:00:00,169.5384,63.239217910691664,7.18419573777248,-106.29918208930833,106.29918208930833,5.888649424412411,0.25,7.603413076045697,0.25,6.981618107367753,0.25,8.26310234326406,0.25
2022-07-21 04:15:00,174.8465,65.54410341790587,7.299110503370242,-109.30239658209412,109.30239658209412,5.938465302400989,0.25,7.929721380950424,0.25,7.1341334631889115,0.25,8.194121866940643,0.25
2022-07-21 04:30:00,176.6452,68.95525016777505,7.359425912393762,-107.68994983222494,107.68994983222494,6.1236065367350045,0.25,8.328165450683512,0.25,7.043258133611017,0.25,7.942673528545511,0.25
2022-07-21 04:45:00,158.0178,68.495546911983,7.186300171066629,-89.522253088017,89.522253088017,6.504822032797194,0.25,8.404284109963772,0.25,6.319079610252037,0.25,7.517014931253516,0.25
2022-07-21 05:00:00,171.5914,64.85236596681605,7.227560519864594,-106.73903403318394,106.73903403318394,6.781179427425303,0.25,8.497411952996456,0.25,6.197100014536464,0.25,7.434550684500152,0.25
2022-07-21 05:15:00,176.0456,62.65680288332763,7.012991334861442,-113.38879711667238,113.38879711667238,6.570473867057776,0.25,7.966029652518089,0.25,6.258933488567691,0.25,7.256528331302213,0.25
2022-07-21 05:30:00,173.1884,59.44856742403687,6.990662127747532,-113.73983257596313,113.73983257596313,6.535006518791357,0.25,7.966029652518089,0.25,6.2436493089178855,0.25,7.217963030762796,0.25
2022-07-21 05:45:00,145.1347,59.44856742403687,6.994086998527223,-85.68613257596314,85.68613257596314,6.530049616291772,0.25,8.03663322147844,0.25,6.2436493089178855,0.25,7.166015847420794,0.25
2022-07-21 06:00:00,100.0854,62.926175697704586,7.191515076416934,-37.15922430229542,37.15922430229542,6.7668325636215485,0.25,8.643250617411256,0.25,6.253380001870423,0.25,7.102597122764506,0.25
2022-07-21 06:15:00,71.5792,59.849787206464605,6.992749223552222,-11.729412793535396,11.729412793535396,6.679733698277619,0.25,8.318707487290224,0.25,5.812071361813224,0.25,7.160484346827821,0.25
2022-07-21 06:30:00,55.0596,58.23663915034023,6.985689172272227,3.177039150340228,3.177039150340228,6.671072063949618,0.25,8.026036030235215,0.25,6.243704122426223,0.25,7.001944472477854,0.25
2022-07-21 06:45:00,62.4108,58.23663915034023,6.818330988090655,-4.174160849659771,4.174160849659771,6.448099597731964,0.25,7.911597162324506,0.25,5.887234827889191,0.25,7.02639236441696,0.25
2022-07-21 07:00:00,65.0883,60.73061261421618,7.031679371852834,-4.3576873857838265,4.3576873857838265,6.542740484541261,0.25,8.552068736117858,0.25,5.836636806601647,0.25,7.195271460150571,0.25
2022-07-21 07:15:00,66.1148,61.36170040694636,7.0672548080052175,-4.753099593053641,4.753099593053641,6.783999925797514,0.25,8.664304979087518,0.25,5.493273773630915,0.25,7.327440553504925,0.25
2022-07-21 07:30:00,55.7415,58.943437314259405,6.948500878816106,3.2019373142594034,3.2019373142594034,6.664706929340703,0.25,8.108091820138046,0.25,5.710548536569913,0.25,7.310656229215763,0.25
2022-07-21 07:45:00,41.5051,58.23663915034023,6.814627326826731,16.731539150340232,16.731539150340232,6.636286495210041,0.25,8.05849000818524,0.25,5.391026135162086,0.25,7.172706668749556,0.25
2022-07-21 08:00:00,33.0514,58.0301928982445,6.993734360876764,24.9787928982445,24.9787928982445,6.738417411080176,0.25,8.274220103095843,0.25,5.65050669879602,0.25,7.311793230535017,0.25
2022-07-21 08:15:00,30.3803,60.52416636212045,7.051050480905362,30.14386636212045,30.14386636212045,6.593779562108664,0.25,8.001645594154308,0.25,6.224299868742592,0.25,7.384476898615883,0.25
2022-07-21 08:30:00,32.6081,58.0301928982445,6.980373639815792,25.4220928982445,25.4220928982445,6.738417411080176,0.25,8.125413194779622,0.25,5.914887952687309,0.25,7.142776000716062,0.25
2022-07-21 08:45:00,32.7672,58.0301928982445,6.905411560445763,25.262992898244498,25.262992898244498,6.933123983996957,0.25,8.317862890379041,0.25,5.440912773838391,0.25,6.929746593568663,0.25
2022-07-21 09:00:00,32.7672,58.0301928982445,6.803217635665465,25.262992898244498,25.262992898244498,6.813830987540146,0.25,8.120648490600166,0.25,5.440912773838391,0.25,6.837478290683159,0.25
2022-07-21 09:15:00,32.7672,53.543440666744175,6.640927776319713,20.776240666744172,20.776240666744172,6.6771104991993715,0.25,7.916339202432184,0.25,5.41202555513994,0.25,6.558235848507356,0.25
2022-07-21 09:30:00,40.4097,51.912870628662546,6.548350189189291,11.503170628662545,11.503170628662545,6.67612018584838,0.25,7.820539057965042,0.25,5.228638076325666,0.25,6.468103436618075,0.25
2022-07-21 09:45:00,43.1888,51.912870628662546,6.5618857819188054,8.724070628662545,8.724070628662545,6.67612018584838,0.25,7.820539057965042,0.25,5.303781028891959,0.25,6.447102854969841,0.25
2022-07-21 10:00:00,43.1888,56.6060691122586,6.711730575684943,13.417269112258602,13.417269112258602,6.793221029931484,0.25,8.061292587341226,0.25,5.5453058304972185,0.25,6.447102854969841,0.25
2022-07-21 10:15:00,25.0416,56.6060691122586,6.72365934491819,31.564469112258603,31.564469112258603,6.949526646374344,0.25,7.9724073479824895,0.25,5.630924830994187,0.25,6.3417785543217375,0.25
2022-07-21 10:30:00,33.788,53.543440666744175,6.6815910338140085,19.755440666744178,19.755440666744178,6.98252393411911,0.25,7.9724073479824895,0.25,5.53260961342402,0.25,6.238823239730415,0.25
2022-07-21 10:45:00,38.6131,51.912870628662546,6.669447582950019,13.299770628662543,13.299770628662543,6.934254342093351,0.25,7.9724073479824895,0.25,5.651934481445839,0.25,6.119194160278399,0.25
2022-07-21 11:00:00,34.5894,51.109248921389536,6.677496939945057,16.51984892138954,16.51984892138954,6.990944320797934,0.25,7.773237966456654,0.25,5.651934481445839,0.25,6.293870991079803,0.25
2022-07-21 11:15:00,34.5894,51.109248921389536,6.707673285457521,16.51984892138954,16.51984892138954,6.990944320797934,0.25,7.773237966456654,0.25,5.624014479688983,0.25,6.442496374886514,0.25
2022-07-21 11:30:00,37.0509,51.109248921389536,6.709839919058512,14.058348921389538,14.058348921389538,6.914525259944769,0.25,7.773237966456654,0.25,5.670362329210308,0.25,6.48123412062232,0.25
2022-07-21 11:45:00,39.7739,51.109248921389536,6.684688565381572,11.335348921389539,11.335348921389539,6.914525259944769,0.25,7.728893376351255,0.25,5.652839250343751,0.25,6.442496374886514,0.25
2022-07-21 12:00:00,38.5108,55.80244740498559,6.869549135329454,17.29164740498559,17.29164740498559,7.013939140263438,0.25,7.795788015667862,0.25,5.930675149416871,0.25,6.737794235969649,0.25
2022-07-21 12:15:00,39.143,57.22657119097149,6.912714975234598,18.08357119097149,18.08357119097149,7.1180900662986,0.25,7.79468383843251,0.25,5.9615540145018295,0.25,6.776531981705455,0.25
2022-07-21 12:30:00,39.4592,57.22657119097149,6.890285632682926,17.767371190971488,17.767371190971488,7.159693990243406,0.25,7.717160078733302,0.25,5.843538911194025,0.25,6.840749550560972,0.25
2022-07-21 12:45:00,39.4592,59.72054465484744,7.010960559777467,20.261344654847434,20.261344654847434,7.159693990243406,0.25,7.717160078733302,0.25,5.957256357498285,0.25,7.2097318126348755,0.25
2022-07-21 13:00:00,54.725,61.916107738335846,7.205422516247769,7.191107738335845,7.191107738335845,7.360128725739744,0.25,7.848234246720554,0.25,6.263761775979249,0.25,7.349565316551529,0.25
2022-07-21 13:15:00,57.0735,62.768402210975005,7.132003172563768,5.694902210975002,5.694902210975002,7.234206726117961,0.25,7.721997099194988,0.25,6.222243548390591,0.25,7.349565316551529,0.25
2022-07-21 13:30:00,61.3558,63.42652760952803,7.148371988777094,2.070727609528028,2.070727609528028,7.264716550511015,0.25,7.693174414374961,0.25,6.2171181208004365,0.25,7.418478869421965,0.25
2022-07-21 13:45:00,89.1907,64.33287750173324,7.223138705106476,-24.85782249826677,24.85782249826677,7.228990758899101,0.25,7.5814373067544265,0.25,6.66452200912123,0.25,7.4176047456511425,0.25
2022-07-21 14:00:00,88.8781,64.5347353226761,7.541503838224252,-24.343364677323905,24.343364677323905,7.3996515645716885,0.25,8.493070157104023,0.25,6.68240440211595,0.25,7.590889229105346,0.25
2022-07-21 14:15:00,88.7645,67.44655833548792,7.7668185030756405,-21.317941664512077,21.317941664512077,7.47015034571005,0.25,8.703234001120775,0.25,6.806957457658931,0.25,8.086932207812806,0.25
2022-07-21 14:30:00,88.7645,67.73500079749688,7.900339599863608,-21.029499202503118,21.029499202503118,7.47015034571005,0.25,8.703234001120775,0.25,7.1512584431669595,0.25,8.276715609456646,0.25
2022-07-21 14:45:00,88.6146,69.71816295434623,7.992759096854952,-18.89643704565377,18.89643704565377,7.5934089898804,0.25,8.715646240262602,0.25,7.0180390391411045,0.25,8.6439421181357,0.25
2022-07-21 15:00:00,88.5727,72.20245652319335,8.08227456137925,-16.37024347680665,16.37024347680665,7.737197240165078,0.25,8.835641931810912,0.25,7.112316955405312,0.25,8.6439421181357,0.25
2022-07-21 15:15:00,88.8199,72.20245652319335,8.207942785461526,-16.617443476806656,16.617443476806656,7.76561767429574,0.25,8.903983726412276,0.25,7.439675020346881,0.25,8.722494720791202,0.25
2022-07-21 15:30:00,89.8088,72.27027788299017,8.399198064150866,-17.538522117009833,17.538522117009833,7.76561767429574,0.25,8.903983726412276,0.25,7.81071473337879,0.25,9.116476122516657,0.25
2022-07-21 15:45:00,90.5163,74.71614323803894,8.641547361095022,-15.800156761961063,15.800156761961063,7.76561767429574,0.25,9.068273433626615,0.25,8.396038554840466,0.25,9.336259781617265,0.25
2022-07-21 16:00:00,92.9821,82.27605337989068,8.736207933854196,-10.70604662010932,10.70604662010932,7.849997062653344,0.25,9.004295097525635,0.25,8.587499061789861,0.25,9.503040513447944,0.25
2022-07-21 16:15:00,96.4155,88.11381383371649,8.86458287590356,-8.301686166283503,8.301686166283503,8.090921991950797,0.25,9.276869936425635,0.25,8.587499061789861,0.25,9.503040513447944,0.25
2022-07-21 16:30:00,121.5956,88.93740781645572,8.897708738383734,-32.65819218354429,32.65819218354429,8.303452937896022,0.25,9.3431165188927,0.25,8.441224983298273,0.25,9.503040513447944,0.25
2022-07-21 16:45:00,121.5956,88.93740781645572,8.897708738383734,-32.65819218354429,32.65819218354429,8.303452937896022,0.25,9.3431165188927,0.25,8.441224983298273,0.25,9.503040513447944,0.25
2022-07-21 17:00:00,119.4218,88.93740781645572,8.922704932200357,-30.484392183544287,30.484392183544287,8.303452937896022,0.25,9.443101294159186,0.25,8.441224983298273,0.25,9.503040513447944,0.25
2022-07-21 17:15:00,113.4438,88.93740781645572,8.989020275337033,-24.50639218354428,24.50639218354428,8.323460902928566,0.25,9.68835470167335,0.25,8.441224983298273,0.25,9.503040513447944,0.25
2022-07-21 17:30:00,105.4461,88.93740781645572,9.009485539356398,-16.508692183544284,16.508692183544284,8.390037779356222,0.25,9.68835470167335,0.25,8.456509162948079,0.25,9.503040513447944,0.25
2022-07-21 17:45:00,115.31,88.93740781645572,9.026639322232315,-26.372592183544285,26.372592183544285,8.434367950628607,0.25,9.71263966190463,0.25,8.456509162948079,0.25,9.503040513447944,0.25
2022-07-21 18:00:00,128.1,95.7713834398357,9.036904114371543,-32.32861656016429,32.32861656016429,8.434367950628607,0.25,9.759250693089252,0.25,8.456376734932457,0.25,9.497621078835856,0.25
2022-07-21 18:15:00,128.8204,95.7713834398357,9.02029113972895,-33.049016560164304,33.049016560164304,8.393045944262482,0.25,9.69392563152088,0.25,8.49657190429658,0.25,9.497621078835856,0.25
2022-07-21 18:30:00,125.0929,95.7713834398357,8.923490707294146,-29.321516560164298,29.321516560164298,8.27841905342327,0.25,9.421350792620878,0.25,8.49657190429658,0.25,9.497621078835856,0.25
2022-07-21 18:45:00,133.9033,95.7713834398357,8.863390968814763,-38.1319165601643,38.1319165601643,8.257803758606345,0.25,9.421350792620878,0.25,8.49657190429658,0.25,9.27783741973525,0.25
2022-07-21 19:00:00,154.2349,95.7713834398357,8.680817313537673,-58.46351656016431,58.46351656016431,8.61036131363198,0.25,9.421350792620878,0.25,7.858272644883436,0.25,8.833284503014397,0.25
2022-07-21 19:15:00,154.2349,91.00751757376948,8.515801603001673,-63.227382426230534,63.227382426230534,8.715141827055001,0.25,9.421350792620878,0.25,7.204219071539615,0.25,8.722494720791202,0.25
2022-07-21 19:30:00,148.5176,84.59842042303576,8.522655203246412,-63.919179576964225,63.919179576964225,8.715141827055001,0.25,9.421350792620878,0.25,7.310186075174069,0.25,8.6439421181357,0.25
2022-07-21 19:45:00,143.515,84.59842042303576,8.426592773611311,-58.916579576964224,58.916579576964224,8.473494723516406,0.25,9.278748177619068,0.25,7.310186075174069,0.25,8.6439421181357,0.25
2022-07-21 20:00:00,143.515,89.86839781464435,8.204314490242531,-53.64660218535563,53.64660218535563,8.006959156082033,0.25,9.325051971384797,0.25,7.206126635099699,0.25,8.279120198403596,0.25
2022-07-21 20:15:00,143.515,88.88142099692165,8.063925279594024,-54.63357900307834,54.63357900307834,7.843059956442631,0.25,9.173357269583388,0.25,7.13344062790052,0.25,8.105843264449556,0.25
2022-07-21 20:30:00,141.631,84.33728688624761,7.69154471301271,-57.29371311375239,57.29371311375239,7.3923301826538115,0.25,8.276012957651831,0.25,7.11043721513291,0.25,7.987398496612286,0.25
2022-07-21 20:45:00,138.805,76.3974061918926,7.299712000871144,-62.40759380810741,62.40759380810741,6.926625403084599,0.25,8.03356968500319,0.25,6.538782613986012,0.25,7.6998703014107726,0.25
2022-07-21 21:00:00,106.4748,75.65475499321565,7.276873614035317,-30.820045006784355,30.820045006784355,6.685936640459088,0.25,8.271136078298214,0.25,6.526959079091618,0.25,7.623462658292347,0.25
2022-07-21 21:15:00,76.6237,75.65475499321565,7.347712243670742,-0.9689450067843524,0.9689450067843524,6.644612328924539,0.25,8.271136078298214,0.25,6.390478998020249,0.25,8.084621569439966,0.25
2022-07-21 21:30:00,61.6982,76.92711908176886,7.400358086598876,15.228919081768865,15.228919081768865,6.552967864845423,0.25,8.271136078298214,0.25,6.377178079612208,0.25,8.400150323639659,0.25
2022-07-21 21:45:00,61.6982,76.3974061918926,7.298614392705243,14.6992061918926,14.6992061918926,6.552967864845423,0.25,8.0246241021551,0.25,6.336982910248083,0.25,8.279882693572368,0.25
2022-07-21 22:00:00,25.7733,73.70962697547684,7.187439318873863,47.93632697547684,47.93632697547684,6.372021979855863,0.25,8.0246241021551,0.25,6.07322849991212,0.25,8.279882693572368,0.25
2022-07-21 22:15:00,16.7058,65.2469496950362,6.951621607961327,48.5411496950362,48.5411496950362,6.0413937466990975,0.25,7.578927478407577,0.25,6.07322849991212,0.25,8.112936706826511,0.25
2022-07-21 22:30:00,12.6593,63.646078435574715,6.907586105164793,50.98677843557471,50.98677843557471,5.881709612215163,0.25,7.578927478407577,0.25,6.05677062320992,0.25,8.112936706826511,0.25
2022-07-21 22:45:00,12.6593,63.646078435574715,6.719148725531784,50.98677843557471,50.98677843557471,5.881709612215163,0.25,7.423071565161317,0.25,5.957789427818567,0.25,7.6140242969320875,0.25
2022-07-21 23:00:00,20.3565,60.5179155913511,6.54923515066856,40.1614155913511,40.1614155913511,5.421425652596801,0.25,7.359985847261822,0.25,5.861147855629343,0.25,7.5543812471862735,0.25
2022-07-21 23:15:00,25.1979,58.87597526745692,6.47277983065207,33.67807526745692,33.67807526745692,5.347519678402637,0.25,7.26518567675263,0.25,5.927981352795386,0.25,7.3504326146576275,0.25
2022-07-21 23:30:00,29.2827,52.559993068558335,6.306298699879099,23.277293068558336,23.277293068558336,5.368751183369058,0.25,6.534713650049562,0.25,5.927981352795386,0.25,7.393748613302391,0.25
2022-07-21 23:45:00,29.2827,49.06980715893882,6.1623137714225615,19.787107158938824,19.787107158938824,5.097362251578735,0.25,6.2274455806957185,0.25,5.887457577278443,0.25,7.436989676137348,0.25
2022-07-22 00:00:00,26.2194,38.36044808433634,5.2897705319016435,12.14104808433634,12.14104808433634,4.474249077487589,0.25,5.695889672625585,0.25,4.825730606917234,0.25,6.163212770576165,0.25
2022-07-22 00:15:00,23.5391,33.77974746652195,5.350382995760095,10.240647466521946,10.240647466521946,4.474249077487589,0.25,5.72998886501557,0.25,5.0926366345240295,0.25,6.104657406013188,0.25
2022-07-22 00:30:00,23.5391,33.77974746652195,5.339076904740728,10.240647466521946,10.240647466521946,4.474249077487589,0.25,5.684764500938106,0.25,5.0926366345240295,0.25,6.104657406013188,0.25
2022-07-22 00:45:00,20.7806,33.77974746652195,5.301914648657493,12.999147466521947,12.999147466521947,4.4547093090931575,0.25,5.684764500938106,0.25,4.96352737858552,0.25,6.104657406013188,0.25
2022-07-22 01:00:00,19.4621,33.77974746652195,5.2643413379704995,14.317647466521947,14.317647466521947,4.361572406595975,0.25,5.718098390171508,0.25,4.840773019920892,0.25,6.136921535193622,0.25
2022-07-22 01:15:00,18.989,33.77974746652195,5.265200353353506,14.790747466521946,14.790747466521946,4.361572406595975,0.25,5.718098390171508,0.25,4.87647321063335,0.25,6.104657406013188,0.25
2022-07-22 01:30:00,13.6397,33.77974746652195,5.3051289858599056,20.14004746652195,20.14004746652195,4.479125700627599,0.25,5.707464884308147,0.25,4.824945395387498,0.25,6.208979963116375,0.25
2022-07-22 01:45:00,13.4159,31.506827296337683,5.20252750361816,18.090927296337682,18.090927296337682,4.485098125967641,0.25,5.707464884308147,0.25,4.562511812129269,0.25,6.055035192067583,0.25
2022-07-22 02:00:00,12.2118,33.38418454644682,5.251643655330415,21.172384546446818,21.172384546446818,4.436295929986712,0.25,5.668011065777579,0.25,4.562511812129269,0.25,6.339755813428102,0.25
2022-07-22 02:15:00,7.992,32.45762052160122,5.229347596856686,24.46562052160122,24.46562052160122,4.436295929986712,0.25,5.59245796977479,0.25,4.586635981416243,0.25,6.302000506248996,0.25
2022-07-22 02:30:00,7.992,33.225659684639474,5.238247257228739,25.233659684639473,25.233659684639473,4.436295929986712,0.25,5.56950124670003,0.25,4.586635981416243,0.25,6.360555870811973,0.25
2022-07-22 02:45:00,5.6548,30.859510300703818,5.168744954601641,25.204710300703816,25.204710300703816,4.436295929986712,0.25,5.56950124670003,0.25,4.451487149324845,0.25,6.217695492394976,0.25
2022-07-22 03:00:00,2.9531,26.047350681795987,5.024961435489344,23.094250681795987,23.094250681795987,4.369944203226717,0.25,5.284665938787628,0.25,4.422320499131257,0.25,6.022915100811777,0.25
2022-07-22 03:15:00,2.5255,25.49705822609337,5.013177707203025,22.971558226093368,22.971558226093368,4.369944203226717,0.25,5.296086390205326,0.25,4.422320499131257,0.25,5.9643597362488,0.25
2022-07-22 03:30:00,3.5577,25.49705822609337,5.0103352057930906,21.93935822609337,21.93935822609337,4.372960101833964,0.25,5.349682218923257,0.25,4.413298569701413,0.25,5.9053999327137285,0.25
2022-07-22 03:45:00,6.0874,25.49705822609337,5.067137527708237,19.40965822609337,19.40965822609337,4.427649733117707,0.25,5.452645030272284,0.25,4.413298569701413,0.25,5.974956777741541,0.25
2022-07-22 04:00:00,11.8388,22.228221656407808,4.761285060592133,10.389421656407807,10.389421656407807,4.080367687781943,0.25,5.0772574967941555,0.25,4.322405392986612,0.25,5.5651096648058225,0.25
2022-07-22 04:15:00,11.8388,21.43565999324407,4.731565837250997,9.596859993244069,9.596859993244069,4.088004312504625,0.25,5.0772574967941555,0.25,4.322405392986612,0.25,5.438596146718598,0.25
2022-07-22 04:30:00,12.4924,21.43565999324407,4.745065904415845,8.94325999324407,8.94325999324407,4.133561840821855,0.25,5.085700237136315,0.25,4.322405392986612,0.25,5.438596146718598,0.25
2022-07-22 04:45:00,14.4822,21.43565999324407,4.720943091859975,6.953459993244069,6.953459993244069,4.133561840821855,0.25,5.048168790447905,0.25,4.322405392986612,0.25,5.379636343183527,0.25
2022-07-22 05:00:00,20.1398,21.43565999324407,4.665742447792755,1.2958599932440684,1.2958599932440684,3.972822798153385,0.25,5.093393154525369,0.25,4.188263166732389,0.25,5.4084906717598775,0.25
2022-07-22 05:15:00,20.1398,21.43565999324407,4.765676680358819,1.2958599932440684,1.2958599932440684,4.117792834639739,0.25,5.452042286774712,0.25,4.188263166732389,0.25,5.304608433288437,0.25
2022-07-22 05:30:00,23.4773,22.582597917344632,4.833768775906359,-0.8947020826553675,0.8947020826553675,4.1622653001312475,0.25,5.679938203473361,0.25,4.188263166732389,0.25,5.304608433288437,0.25
2022-07-22 05:45:00,28.4835,21.43565999324407,4.798737165547951,-7.04784000675593,7.04784000675593,4.1730840174977875,0.25,5.587952848208262,0.25,4.188263166732389,0.25,5.245648629753366,0.25
2022-07-22 06:00:00,28.4835,20.71613065883012,4.792651132370464,-7.7673693411698785,7.7673693411698785,4.265899071411829,0.25,5.654557107517119,0.25,4.188263166732389,0.25,5.061885183820521,0.25
2022-07-22 06:15:00,30.4527,20.71613065883012,4.806507613679503,-9.73656934116988,9.73656934116988,4.265899071411829,0.25,5.654557107517119,0.25,4.188263166732389,0.25,5.117311109056674,0.25
2022-07-22 06:30:00,31.7655,21.863068582930683,4.872017012289923,-9.902431417069316,9.902431417069316,4.265899071411829,0.25,5.746542462782218,0.25,4.188263166732389,0.25,5.2873633482332565,0.25
2022-07-22 06:45:00,31.7655,23.49808221850493,4.989940419653673,-8.26741778149507,8.26741778149507,4.265899071411829,0.25,5.746542462782218,0.25,4.326759932227103,0.25,5.620560212193546,0.25
2022-07-22 07:00:00,50.6906,23.984967228515682,5.081055296672609,-26.70563277148432,26.70563277148432,4.375011502070574,0.25,5.654557107517119,0.25,4.4256391058789175,0.25,5.869013471223828,0.25
2022-07-22 07:15:00,55.4219,24.777528891679413,5.0931484779819,-30.644371108320588,30.644371108320588,4.375011502070574,0.25,5.654557107517119,0.25,4.474011831116076,0.25,5.869013471223828,0.25
2022-07-22 07:30:00,55.2642,24.777528891679413,4.992989957333522,-30.48667110832059,30.48667110832059,4.236328198404655,0.25,5.656490313328485,0.25,4.458581105407405,0.25,5.620560212193546,0.25
2022-07-22 07:45:00,53.0562,24.006356870616354,4.938903788709449,-29.049843129383643,29.049843129383643,4.236328198404655,0.25,5.647533256237,0.25,4.251193488002596,0.25,5.620560212193546,0.25
2022-07-22 08:00:00,48.4528,21.863068582930683,4.869773064067236,-26.58973141706932,26.58973141706932,4.225509481038115,0.25,5.7042274161381785,0.25,4.108773382800134,0.25,5.440581976292517,0.25
2022-07-22 08:15:00,46.1511,20.71613065883012,4.58591642000784,-25.43496934116988,25.43496934116988,4.025801038709401,0.25,5.194783993095516,0.25,4.108773382800134,0.25,5.01430726542631,0.25
2022-07-22 08:30:00,46.1511,19.777490670824246,4.566303002630585,-26.373609329175753,26.373609329175753,4.025801038709401,0.25,5.306068102500969,0.25,4.062455211952417,0.25,4.870887657359555,0.25
2022-07-22 08:45:00,46.1511,19.777490670824246,4.568548742172363,-26.373609329175753,26.373609329175753,4.01982861336936,0.25,5.2677904715753865,0.25,4.142544794623024,0.25,4.844031089121683,0.25
2022-07-22 09:00:00,31.7272,19.777490670824246,4.582919500460294,-11.949709329175754,11.949709329175754,4.285483283251024,0.25,5.192726231571256,0.25,4.009437397897217,0.25,4.844031089121683,0.25
2022-07-22 09:15:00,19.7612,20.71613065883012,4.625803057936909,0.9549306588301221,0.9549306588301221,4.36046553824774,0.25,5.220651753427403,0.25,4.03761340450454,0.25,4.884481535567951,0.25
2022-07-22 09:30:00,24.0186,20.71613065883012,4.654285638012128,-3.3024693411698784,3.3024693411698784,4.458990067888192,0.25,5.236057544087831,0.25,4.03761340450454,0.25,4.884481535567951,0.25
2022-07-22 09:45:00,26.3629,20.71613065883012,4.6569309961211,-5.646769341169879,5.646769341169879,4.433871309611623,0.25,5.236057544087831,0.25,4.073313595216996,0.25,4.884481535567951,0.25
