datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_ec_10m,original_ec_70m
2022-10-10 06:30:00,3.57,23.62031170879503,3.5697519399999997,20.05031170879503,20.05031170879503,3.2774143,3.9270535
2022-10-10 06:45:00,3.57,23.62031170879503,3.729453575,20.05031170879503,20.05031170879503,3.333668,4.2131915
2022-10-10 07:00:00,2.32,23.62031170879503,3.9902549400000002,21.30031170879503,21.30031170879503,3.5161731,4.5696883
2022-10-10 07:15:00,2.63,24.236428157391913,4.21340975,21.606428157391914,21.606428157391914,3.68504,4.859195
2022-10-10 07:30:00,4.51,24.705491228614235,4.434216455,20.195491228614237,20.195491228614237,3.8586557,5.1376796
2022-10-10 07:45:00,4.92,24.705491228614235,4.522038815,19.785491228614234,19.785491228614234,3.9155753,5.263272
2022-10-10 08:00:00,3.76,24.705491228614235,4.453232740000001,20.945491228614237,20.945491228614237,3.7987828,5.253116
2022-10-10 08:15:00,2.52,24.705491228614235,4.1299158,22.185491228614236,22.185491228614236,3.4563837,4.9531217
2022-10-10 08:30:00,0.19,24.08937478001735,3.7144565500000004,23.89937478001735,23.89937478001735,3.019585,4.563744
2022-10-10 08:45:00,0.0,23.62031170879503,3.7165404350000006,23.62031170879503,23.62031170879503,3.3557537,4.157502
2022-10-10 09:00:00,0.0,21.752663165401703,3.197756145,21.752663165401703,21.752663165401703,2.868618,3.6000361
2022-10-10 09:15:00,0.0,20.65529870171119,2.544108795,20.65529870171119,20.65529870171119,2.2078629,2.955076
2022-10-10 09:30:00,0.38,20.27498735426802,1.9701584250000002,19.89498735426802,19.89498735426802,1.752702,2.2359385
2022-10-10 09:45:00,0.38,20.27498735426802,1.57154441,19.89498735426802,19.89498735426802,1.5503504,1.5974482
2022-10-10 10:00:00,0.23,20.27498735426802,1.4511952200000002,20.04498735426802,20.04498735426802,1.5049299,1.3855195
2022-10-10 10:15:00,0.0,20.27498735426802,1.524148615,20.27498735426802,20.27498735426802,1.5936742,1.4391729
2022-10-10 10:30:00,0.0,20.27498735426802,1.55159542,20.27498735426802,20.27498735426802,1.6155874,1.473383
2022-10-10 10:45:00,0.0,20.27498735426802,1.54100663,20.27498735426802,20.27498735426802,1.6656965,1.3886079
2022-10-10 11:00:00,0.0,20.27498735426802,1.9620440350000004,20.27498735426802,20.27498735426802,2.0746267,1.824443
2022-10-10 11:15:00,0.0,20.27498735426802,2.8163683,20.27498735426802,20.27498735426802,2.886796,2.73029
2022-10-10 11:30:00,0.0,22.995679187774616,3.659343845,22.995679187774616,22.995679187774616,3.691067,3.6205711
2022-10-10 11:45:00,0.0,24.236428157391913,4.18680805,24.236428157391913,24.236428157391913,4.187263,4.186252
2022-10-10 12:00:00,0.0,24.705491228614235,4.435407475000001,24.705491228614235,24.705491228614235,4.415884,4.4592695
2022-10-10 12:15:00,0.0,26.33322208637735,4.627663245000001,26.33322208637735,26.33322208637735,4.5761805,4.6905866
2022-10-10 12:30:00,0.0,26.33322208637735,4.694495325,26.33322208637735,26.33322208637735,4.6296015,4.77381
2022-10-10 12:45:00,0.0,26.33322208637735,4.841340035,26.33322208637735,26.33322208637735,4.747181,4.9564233
2022-10-10 13:00:00,0.0,27.705133982627057,5.0873643699999995,27.705133982627057,27.705133982627057,4.9651504,5.236737
2022-10-10 13:15:00,0.0,28.844081001797683,5.365606120000001,28.844081001797683,28.844081001797683,5.2267714,5.535293
2022-10-10 13:30:00,0.0,30.02129844034083,5.4246476900000005,30.02129844034083,30.02129844034083,5.2732973,5.6096315
2022-10-10 13:45:00,0.0,30.02129844034083,5.388623480000001,30.02129844034083,30.02129844034083,5.224421,5.5893154
2022-10-10 14:00:00,0.0,32.3186935842388,5.367356565,32.3186935842388,32.3186935842388,5.195688,5.5771737
2022-10-10 14:15:00,0.0,32.3186935842388,5.351259550000001,32.3186935842388,32.3186935842388,5.181898,5.558257
2022-10-10 14:30:00,0.0,31.287629639846628,5.319440235,31.287629639846628,31.287629639846628,5.1488442,5.5279465
2022-10-10 14:45:00,0.0,28.70606373419736,5.297892050000001,28.70606373419736,28.70606373419736,5.126312,5.507601
2022-10-10 15:00:00,0.0,29.571185344274525,5.281516,29.571185344274525,29.571185344274525,5.106313,5.495653
2022-10-10 15:15:00,0.0,29.571185344274525,5.2748702000000005,29.571185344274525,29.571185344274525,5.0898113,5.5010533
2022-10-10 15:30:00,0.0,29.571185344274525,5.28489872,29.571185344274525,29.571185344274525,5.0903144,5.522724
2022-10-10 15:45:00,0.0,29.571185344274525,5.315855975,29.571185344274525,29.571185344274525,5.116886,5.5590415
2022-10-10 16:00:00,0.0,29.55132114251334,5.325722345000001,29.55132114251334,29.55132114251334,5.1259394,5.5699015
2022-10-10 16:15:00,0.0,28.396561833143302,5.2665400600000005,28.396561833143302,28.396561833143302,5.0617375,5.5168543
2022-10-10 16:30:00,0.0,28.396561833143302,5.192959350000001,28.396561833143302,28.396561833143302,4.977894,5.455817
2022-10-10 16:45:00,0.0,28.396561833143302,5.1915437650000005,28.396561833143302,28.396561833143302,4.9588003,5.476008
2022-10-10 17:00:00,0.0,29.542161304254453,5.292968870000001,29.542161304254453,29.542161304254453,5.032172,5.6117206
2022-10-10 17:15:00,0.0,31.23558535287549,5.403188225000001,31.23558535287549,31.23558535287549,5.1114125,5.759803
2022-10-10 17:30:00,0.27,32.66239194915472,5.49087435,32.392391949154714,32.392391949154714,5.179347,5.87163
2022-10-10 17:45:00,0.09,33.88336620000243,5.4663652,33.793366200002424,33.793366200002424,5.108005,5.904361
