Year,Month,Month_Name,Display_Name,Height,Hour,Sample_Count,Obs_Mean,Obs_Std,EC_Mean,EC_Std,GFS_Mean,GFS_Std,EC_Bias_Mean,EC_Bias_Std,GFS_Bias_Mean,GFS_Bias_Std
2021,5,2021-05,2021-5,10m,0,124,4.985000000000001,2.027914182577666,5.4766208141935495,2.006134962100005,4.776767286290322,1.7094804278164386,0.49162081419354836,1.701988699557034,-0.20823271370967741,1.769725496893627
2021,5,2021-05,2021-5,10m,1,124,4.9403225806451605,2.163811577079441,5.777955484919356,2.0253581072584486,5.000624584677419,1.5782699555659685,0.8376329042741936,2.039729436192341,0.060302004032258064,2.070776741278308
2021,5,2021-05,2021-5,10m,2,124,5.3237903225806456,2.466973002435385,5.986527258314515,2.0740745653501436,4.998989233870968,1.5990778167756863,0.6627369357338709,2.279956684918347,-0.3248010887096774,1.978828886657569
2021,5,2021-05,2021-5,10m,3,124,5.2978225806451595,2.9189051638618113,5.712265976612903,1.9202944295213555,4.744789899193547,1.7432347013100773,0.4144433959677421,2.8958870169460864,-0.5530326814516129,2.440636507412155
2021,5,2021-05,2021-5,10m,4,124,5.273870967741936,2.7852760069629685,5.5960610709677425,1.8534357105163486,4.736300862903226,1.7602323545535048,0.32219010322580666,2.5554744634609863,-0.5375701048387095,2.166137082041059
2021,5,2021-05,2021-5,10m,5,124,4.99266129032258,2.6074079048069843,5.525227996774193,1.8404063711694194,4.966763798387097,1.5413872383172802,0.532566706451613,2.3087056605993426,-0.025897491935483775,2.348468461109803
2021,5,2021-05,2021-5,10m,6,124,4.785967741935484,2.048750177372048,5.670099654032258,1.7562676765056289,5.092325643548387,1.5092393865813514,0.8841319120967743,1.7812040125896242,0.30635790161290327,1.953092466243552
2021,5,2021-05,2021-5,10m,7,124,4.898790322580647,2.230678543064193,5.821858812903225,2.1846669380575117,5.311074038709677,1.6966227154639435,0.9230684903225806,1.8904490527011428,0.4122837161290323,1.9639608649743043
2021,5,2021-05,2021-5,10m,8,124,4.81241935483871,2.309887712313384,6.016625097580646,2.3315354797515804,5.6508339830645165,2.109768002902943,1.2042057427419353,2.412838315169018,0.8384146282258064,2.307000446590362
2021,5,2021-05,2021-5,10m,9,124,5.325967741935484,2.2961204726159012,6.068660056129033,2.683072647672979,5.889491400806452,2.4076577487343664,0.7426923141935483,2.7748713626780175,0.5635236588709677,2.195292859258852
2021,5,2021-05,2021-5,10m,10,124,5.83258064516129,2.234609683377557,5.991920763225806,2.7041417641156857,5.738434106451613,2.491816690553901,0.15934011806451612,2.8833845953210604,-0.09414653870967747,2.1742775967821544
2021,5,2021-05,2021-5,10m,11,124,6.191935483870966,2.5912618913159,6.066095211290324,2.4110761846382243,5.829493536290322,2.503126194567125,-0.12584027258064526,2.5567382336512705,-0.36244194758064524,2.2238924552720443
2021,5,2021-05,2021-5,10m,12,124,6.71782258064516,2.8122312231381934,6.263530468548389,2.425673817360562,5.901304454032258,2.458313577210202,-0.4542921120967743,2.645193173996725,-0.8165181266129031,2.3852931342322163
2021,5,2021-05,2021-5,10m,13,124,7.1144354838709685,2.7637128201550323,6.356054210483871,2.615707357159029,6.026233506451613,2.3240316735586504,-0.7583812733870966,2.509071298428467,-1.0882019774193548,1.991645851324658
2021,5,2021-05,2021-5,10m,14,124,7.166774193548387,3.063594649234441,6.5938048411290335,2.717488830234507,6.097765098387096,2.2116114016264734,-0.5729693524193549,2.597094704789762,-1.0690090951612903,2.470862408498153
2021,5,2021-05,2021-5,10m,15,124,7.412903225806451,3.088807258628699,6.847178338709676,2.9306012891101334,6.239206015322581,2.166565168826322,-0.5657248870967743,2.2678848830011433,-1.173697210483871,2.3506827601156295
2021,5,2021-05,2021-5,10m,16,124,7.565483870967742,3.096896040949636,6.814524024193549,2.9476213530293562,6.227673327419355,2.2434087440334958,-0.7509598467741935,2.290170363437101,-1.337810543548387,2.6480286833108235
2021,5,2021-05,2021-5,10m,17,124,7.717580645161291,3.1207322783561198,6.832622453225807,3.0815682840547107,6.202884583629032,2.30678635798371,-0.884958191935484,2.3841914911115625,-1.5146960615322578,2.797335216723201
2021,5,2021-05,2021-5,10m,18,124,7.63556451612903,3.0475882327112775,6.836565833064517,3.1659916106989696,6.126631661693547,2.269292073350396,-0.7989986830645159,2.25616681801721,-1.5089328544354839,2.9655931127443105
2021,5,2021-05,2021-5,10m,19,124,7.061854838709678,2.8509221391410056,6.312028223387096,2.9052051264794625,6.088866623387098,1.9534538472697451,-0.7498266153225807,2.164826034737998,-0.9729882153225805,2.270056570875782
2021,5,2021-05,2021-5,10m,20,124,6.50024193548387,2.6712161854123972,4.6481075290322575,2.084837746488527,5.148950405645162,1.8811767163550217,-1.8521344064516132,2.3725522168263975,-1.35129152983871,1.994293132952712
2021,5,2021-05,2021-5,10m,21,124,5.594838709677419,2.0784533967285697,4.488906713387097,1.922274443299966,4.366586392661291,1.5987328529223663,-1.1059319962903227,2.11273848970076,-1.2282523170161288,1.7867424642570382
2021,5,2021-05,2021-5,10m,22,124,5.489193548387098,1.8911178622684082,5.066795304032259,2.0616258490768233,4.447263791935483,1.9728084940503432,-0.4223982443548386,1.758465190172878,-1.041929756451613,1.8690022125862873
2021,5,2021-05,2021-5,10m,23,124,5.257499999999999,1.8577820738372324,5.333109135483871,1.8366026786853609,4.524364166935483,1.7368572397147333,0.07560913548387098,1.786171175655161,-0.7331358330645161,1.8092167548707723
2021,5,2021-05,2021-5,30m,0,124,6.243467741935484,2.1232856630759636,7.487886845967743,2.6031524601788774,6.519613869354838,2.3218057395032177,1.2444191040322579,1.93581890582905,0.27614612741935496,2.1051018633950274
2021,5,2021-05,2021-5,30m,1,124,6.20298387096774,2.1968841497634304,7.880501538629033,2.583356593985582,6.820457781451612,2.165927398541883,1.6775176676612904,2.392769872757702,0.617473910483871,2.133299235017325
2021,5,2021-05,2021-5,30m,2,124,6.616370967741936,2.5530994240010605,8.121015771935484,2.583347301429329,6.8579861403225815,2.196903083907116,1.5046448041935483,2.6062826964871215,0.24161517258064522,2.1206131070251817
2021,5,2021-05,2021-5,30m,3,124,6.644677419354838,2.6814727042585504,7.753144616935485,2.475559750805867,6.506943955645162,2.448390125705023,1.108467197580645,2.883366656955445,-0.13773346370967743,2.3117145382599595
2021,5,2021-05,2021-5,30m,4,124,6.576290322580645,2.688340256564938,7.647470767741936,2.4293608536979665,6.478946191935483,2.450075615978844,1.0711804451612903,2.8200605129540337,-0.09734413064516129,2.3351510996865685
2021,5,2021-05,2021-5,30m,5,124,6.228709677419355,2.6790374919837787,7.585687456451614,2.4909063472580057,6.826915318306452,2.1735987273238466,1.3569777790322584,2.717289884975514,0.5982056408870968,2.497073234423307
2021,5,2021-05,2021-5,30m,6,124,6.165483870967742,2.194302503199207,7.705643318548387,2.316589940060418,6.986117816935482,2.0977633221502265,1.5401594475806448,1.993350779594459,0.820633945967742,2.0825135017353817
2021,5,2021-05,2021-5,30m,7,124,6.233387096774192,2.178967973789713,7.011916803225807,2.5377449552426348,6.714711408064515,2.026813176094916,0.7785297064516131,2.0260177886734496,0.48132431129032255,2.0774785108789864
2021,5,2021-05,2021-5,30m,8,124,5.899677419354839,2.225135710063499,6.6111487298387095,2.646487210009452,6.327031845967742,2.385200830736226,0.7114713104838711,2.4260420104641756,0.42735442661290307,2.2997615411593353
2021,5,2021-05,2021-5,30m,9,124,6.074677419354839,2.30589057579813,6.608030282903226,2.9975269307461994,6.4214950572580625,2.699705592071516,0.5333528635483871,2.9791344449358275,0.3468176379032258,2.237283704611516
