datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_gfs_10m,original_gfs_70m
2022-08-26 20:00:00,64.6116,113.10555746560259,14.5166355,48.49395746560259,48.49395746560259,12.716853,16.316418
2022-08-26 20:15:00,65.6729,117.10983602861812,14.6691845,51.43693602861812,51.43693602861812,12.735174,16.603195
2022-08-26 20:30:00,67.3722,113.10555746560259,14.5912675,45.73335746560258,45.73335746560258,12.633966,16.548569
2022-08-26 20:45:00,74.5387,113.10555746560259,13.6589445,38.56685746560258,38.56685746560258,11.785868,15.532021
2022-08-26 21:00:00,73.5243,117.10983602861812,13.811243000000001,43.58553602861812,43.58553602861812,11.910478,15.712008
2022-08-26 21:15:00,73.1392,117.10983602861812,13.201219,43.97063602861812,43.97063602861812,11.41517,14.987268
2022-08-26 21:30:00,73.0682,112.75117643130288,12.4896075,39.682976431302876,39.682976431302876,10.727269,14.251946
2022-08-26 21:45:00,67.0412,112.23303676187659,12.0498745,45.19183676187659,45.19183676187659,10.301219,13.79853
2022-08-26 22:00:00,66.6938,112.23303676187659,12.2427005,45.539236761876595,45.539236761876595,10.460799,14.024602
2022-08-26 22:15:00,70.9412,112.23303676187659,12.068671,41.291836761876596,41.291836761876596,10.310755,13.826587
2022-08-26 22:30:00,87.7095,111.11018220242855,11.4754805,23.40068220242854,23.40068220242854,9.800548,13.150413
2022-08-26 22:45:00,116.1227,111.11018220242855,11.435878,-5.012517797571448,5.012517797571448,9.710209,13.161547
2022-08-26 23:00:00,121.9302,112.23303676187659,12.5756665,-9.697163238123409,9.697163238123409,10.697097,14.454236
2022-08-26 23:15:00,119.9866,112.23303676187659,12.8779815,-7.753563238123405,7.753563238123405,10.982594,14.773369
2022-08-26 23:30:00,131.1221,112.23303676187659,12.669658,-18.8890632381234,18.8890632381234,10.789759,14.549557
2022-08-26 23:45:00,117.1059,112.23303676187659,12.3511995,-4.872863238123415,4.872863238123415,10.520412,14.181987
2022-08-27 00:00:00,108.1229,105.3184339886539,13.03231,-2.8044660113461077,2.8044660113461077,11.154642,14.909978
2022-08-27 00:15:00,104.1731,114.52409447532882,13.977499,10.350994475328818,10.350994475328818,11.9572115,15.9977865
2022-08-27 00:30:00,103.6374,115.04223414475511,14.378725,11.404834144755114,11.404834144755114,12.33175,16.4257
2022-08-27 00:45:00,89.2781,113.06648173611705,13.6396735,23.78838173611706,23.78838173611706,11.60104,15.678307
2022-08-27 01:00:00,74.8825,113.06648173611705,13.3188125,38.18398173611706,38.18398173611706,11.31019,15.327435
2022-08-27 01:15:00,87.3685,113.06648173611705,13.119538250000002,25.697981736117057,25.697981736117057,11.1507225,15.088354
2022-08-27 01:30:00,87.6499,105.83657365808018,12.444751499999999,18.18667365808018,18.18667365808018,10.664734,14.224769
2022-08-27 01:45:00,86.1857,105.3184339886539,12.2195225,19.132733988653897,19.132733988653897,10.448245,13.9908
2022-08-27 02:00:00,83.0529,105.3184339886539,12.893328,22.2655339886539,22.2655339886539,11.049979,14.736677
2022-08-27 02:15:00,83.0529,105.3184339886539,13.0340275,22.2655339886539,22.2655339886539,11.185357,14.882698
2022-08-27 02:30:00,86.548,105.3184339886539,13.0150305,18.770433988653892,18.770433988653892,11.179092,14.850969
2022-08-27 02:45:00,84.3785,108.0668874540118,12.966429999999999,23.688387454011803,23.688387454011803,11.142517,14.790343
2022-08-27 03:00:00,63.4671,108.0668874540118,12.386608,44.5997874540118,44.5997874540118,10.627764,14.145452
2022-08-27 03:15:00,63.4671,108.0668874540118,12.07805725,44.5997874540118,44.5997874540118,10.346919,13.8091955
2022-08-27 03:30:00,48.9025,108.0668874540118,12.03943275,59.1643874540118,59.1643874540118,10.3140335,13.764832
