datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_gfs_70m,original_gfs_wind_speed_70m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-01 11:00:00,73.7466,32.86989415238412,6.0608944455288,36.734441479841855,222.64357232477627,11,9,1,5.8752669672975735,5.622440979247996,6.0608944455288,6.591753006826766,7.7525773,5.530035884230834,5.978386,-40.87670584761588,40.87670584761588
2022-09-01 11:15:00,76.6763,33.34898794045365,6.173869405689994,38.11666343851493,235.32730225002967,11,9,1,6.0608944455288,5.601716105043613,6.173869405689994,6.6381860832053325,7.806711,5.709552728174656,6.231731,-43.32731205954635,43.32731205954635
2022-09-01 11:30:00,70.969,37.60326250997469,6.376137952930641,40.65513519480255,259.22275049710674,11,9,1,6.173869405689994,5.665423222970994,6.376137952930641,6.6381860832053325,7.797916,6.114089822655949,6.54215,-33.3657374900253,33.3657374900253
2022-09-01 11:45:00,92.3705,39.135677992360456,6.30734104392035,39.782551044322254,250.92211703371012,11,9,1,6.376137952930641,5.717120647179602,6.30734104392035,6.500592265184752,7.6774282,6.114089822655949,6.7399697,-53.23482200763955,53.23482200763955
2022-09-01 12:00:00,100.1131,43.53347477371382,6.6165438565617904,43.77865260580557,289.6633749474957,12,9,1,6.30734104392035,5.826214636232309,6.6165438565617904,6.8855068473377745,7.491599,6.347580865785807,6.8965564,-56.57962522628618,56.57962522628618
2022-09-01 12:15:00,101.605,46.659180788984585,6.716901205830236,45.11676180888369,303.0448317972464,12,9,1,6.6165438565617904,5.740046172398373,6.716901205830236,6.989850747832023,7.6343675,6.44395166382845,7.0904517,-54.94581921101542,54.94581921101542
2022-09-01 12:30:00,100.3419,47.428386131878604,6.64885843035771,44.20731842693879,293.92820180645975,12,9,1,6.716901205830236,5.766062568893302,6.64885843035771,6.898690006190009,7.534412,6.399026854525411,7.2815456,-52.91351386812139,52.91351386812139
2022-09-01 12:45:00,102.6272,43.70481114056619,6.432290453318926,41.37436047585779,266.1319039010359,12,9,1,6.64885843035771,5.766062568893302,6.432290453318926,6.371136061913222,6.1547294,6.493444844724629,7.3209887,-58.92238885943381,58.92238885943381
2022-09-01 13:00:00,100.4392,44.64168966374939,6.700696649278502,44.89933558565214,300.8568275136103,13,9,1,6.432290453318926,5.708826875425434,6.700696649278502,6.302921307701613,5.8223825,7.0984719908553915,7.2490845,-55.79751033625061,55.79751033625061
2022-09-01 13:15:00,83.3725,43.70481114056619,6.416740072083095,41.174553152676964,264.2064051648976,13,9,1,6.700696649278502,5.704012590654096,6.416740072083095,5.834202271497544,6.3076653,6.999277872668646,7.189045,-39.66768885943381,39.66768885943381
2022-09-01 13:30:00,50.0747,43.53347477371382,6.576383164722647,43.24881552924746,284.42078234073836,13,9,1,6.416740072083095,5.689096168359391,6.576383164722647,6.153488456776648,6.4820313,6.999277872668646,7.0079365,-6.54122522628618,6.54122522628618
2022-09-01 13:45:00,38.2977,45.550965898949016,6.61674185054827,43.78127271679695,289.68937945549754,13,9,1,6.576383164722647,5.680385746932707,6.61674185054827,6.302921307701613,5.8839808,6.930562393394927,6.9266086,7.253265898949017,7.253265898949017
2022-09-01 14:00:00,33.1189,48.28700639438683,6.818656703302407,46.49407923749085,317.02716505659026,14,9,1,6.61674185054827,5.712183011693245,6.818656703302407,6.218528577239964,6.103783,7.41878482936485,7.065778,15.168106394386832,15.168106394386832
2022-09-01 14:15:00,33.1189,49.05621173728085,6.786236704821787,46.05300861387047,312.52661742292173,14,9,1,6.818656703302407,5.751051278375756,6.786236704821787,6.379031023328481,6.4769607,7.193442386315095,7.168539,15.93731173728085,15.93731173728085
2022-09-01 14:30:00,13.3271,46.320171241843035,6.631659219166007,43.978903999149495,291.65310415477654,14,9,1,6.786236704821787,5.755845901214033,6.631659219166007,6.351710421709572,6.4967275,6.911608016622442,7.138959,32.99307124184303,32.99307124184303
