z0,d,u_star,u_star_std,r_squared,rmse,n_points,wind_profile,height_profile,slope,intercept,ln_z0_optimal,optimization_success,timestamp,confidence
0.018315636854361064,0.0,0.3764792725699724,0.04089467443965562,0.9733977591617164,0.1145754807874363,4,"[9.91, 10.67, 11.37, 11.75]","[10, 30, 50, 70]",0.9411981814249308,7.66273634339985,-4.000000111073015,True,2022-07-21 20:00:00,0.85
0.018315636854361064,0.0,0.3019992275064265,0.04594955847728939,0.9976479699810452,0.026994499447758426,4,"[9.06, 9.95, 10.3, 10.52]","[10, 30, 50, 70]",0.7549980687660661,7.340619932499269,-4.000000111073015,True,2022-07-21 20:00:00,0.85
0.018315636854361064,0.0,0.5151261855128191,0.04832500236471241,0.9454100358693259,0.22787496010515226,4,"[5.72, 7.68, 7.9, 8.21]","[10, 30, 50, 70]",1.2878154637820476,2.913834783877901,-4.000000111073015,True,2022-07-28 02:00:00,0.85
0.018315636854361064,0.0,0.2773798699704437,0.015598642123557235,0.9867525126444828,0.059166278687233224,4,"[4.98, 5.64, 6.01, 6.37]","[10, 30, 50, 70]",0.6934496749261093,3.3464512927896406,-4.000000111073015,True,2022-07-28 03:00:00,0.85
0.018315636854361064,0.0,0.2773798699704437,0.015598642123557235,0.9867525126444828,0.059166278687233224,4,"[4.98, 5.64, 6.01, 6.37]","[10, 30, 50, 70]",0.6934496749261093,3.3464512927896406,-4.000000111073015,True,2022-07-28 03:00:00,0.85
0.018315636854361064,0.0,0.3402776985641294,0.024720702244814024,0.9611419716080318,0.12595539504813127,4,"[6.74, 7.74, 7.9, 8.52]","[10, 30, 50, 70]",0.8506942464103235,4.776429786294591,-4.000000111073015,True,2022-07-28 08:00:00,0.85
0.018315636854361064,0.0,0.12700836231948953,0.030640727116994147,0.95699964280799,0.04956203592058707,4,"[1.65, 1.88, 2.14, 2.27]","[10, 30, 50, 70]",0.31752090579872383,0.8844486691105511,-4.000000111073015,True,2022-07-31 04:00:00,0.85
0.018315636854361064,0.0,0.5385061785886677,0.019997468600861303,0.9669189710576704,0.18336727575274567,4,"[7.81, 9.01, 9.69, 10.57]","[10, 30, 50, 70]",1.3462654464716692,4.603742749574795,-4.000000111073015,True,2022-08-01 21:00:00,0.85
0.018315636854361064,0.0,0.38162298880145534,0.03288058659727904,0.9001384566734467,0.23399990728606287,4,"[7.19, 7.8, 8.41, 9.19]","[10, 30, 50, 70]",0.9540574720036383,4.840665075485724,-4.000000111073015,True,2022-08-01 21:00:00,0.85
0.018315636854361064,0.0,0.446846240421084,0.02469845005624712,0.9964140783036398,0.04934864812778986,4,"[5.52, 6.63, 7.29, 7.7]","[10, 30, 50, 70]",1.11711560105271,2.9129933414045204,-4.000000111073015,True,2022-08-01 21:00:00,0.85
0.018315636854361064,0.0,0.3009743608117356,0.021213623460038623,0.9561682547972932,0.11862969123516888,4,"[5.38, 6.41, 6.47, 6.93]","[10, 30, 50, 70]",0.752435902029339,3.689500595033827,-4.000000111073015,True,2022-08-07 00:00:00,0.85
0.018315636854361064,0.0,0.46264321754943105,0.011139890943642847,0.9966068537252444,0.049696091557394,4,"[6.63, 8.02, 8.51, 8.88]","[10, 30, 50, 70]",1.1566080438735775,4.001109565524477,-4.000000111073015,True,2022-08-07 00:00:00,0.85
0.018315636854361064,0.0,0.4582989629386569,0.03128251081632805,0.970817381153203,0.14627796591617917,4,"[5.65, 7.08, 7.29, 8.01]","[10, 30, 50, 70]",1.1457474073466423,3.036253348235282,-4.000000111073015,True,2022-08-09 06:00:00,0.85
0.018315636854361064,0.0,0.3377738366605656,0.021546664436868083,0.951067639430758,0.14104414624302983,4,"[5.54, 6.25, 6.68, 7.29]","[10, 30, 50, 70]",0.8444345916514139,3.513126220293155,-4.000000111073015,True,2022-08-09 06:00:00,0.85
0.018315636854361064,0.0,0.5316284981554726,0.02912245055364208,0.9823740818197593,0.13109386221978672,4,"[6.53, 7.68, 8.67, 9.09]","[10, 30, 50, 70]",1.3290712453886815,3.3858391431976402,-4.000000111073015,True,2022-08-14 23:00:00,0.85
0.018315636854361064,0.0,0.5048322008760243,0.04663846475643716,0.9955510933586328,0.06212674443199149,4,"[5.16, 6.69, 7.24, 7.6]","[10, 30, 50, 70]",1.2620805021900607,2.298034095523869,-4.000000111073015,True,2022-08-15 00:00:00,0.85
0.018315636854361064,0.0,0.4686545293713047,0.04330075163898648,0.9987713653301651,0.030259924398358447,4,"[4.89, 6.19, 6.83, 7.14]","[10, 30, 50, 70]",1.1716363234282616,2.2015204187538684,-4.000000111073015,True,2022-08-15 02:00:00,0.85
0.018315636854361064,0.0,0.36999659456479717,0.016836717997269317,0.9913010309037795,0.0638065877688317,4,"[5.08, 6.19, 6.67, 6.83]","[10, 30, 50, 70]",0.9249914864119928,2.9864099667426687,-4.000000111073015,True,2022-08-15 02:00:00,0.85
0.018315636854361064,0.0,0.5008394970741822,0.04353657779911048,0.9887769039077825,0.09822961297533374,4,"[5.32, 6.91, 7.29, 7.8]","[10, 30, 50, 70]",1.2520987426854555,2.490131624400834,-4.000000111073015,True,2022-08-17 05:00:00,0.85
0.018315636854361064,0.0,0.5980691111591311,0.035374304001950393,0.9855726543224932,0.1332100364689125,4,"[6.9, 8.85, 9.28, 9.85]","[10, 30, 50, 70]",1.4951727778978277,3.537618743919123,-4.000000111073015,True,2022-08-17 05:00:00,0.85
0.018315636854361064,0.0,0.42648693738283194,0.026602816272476584,0.9266598416097582,0.22087835676941872,4,"[6.59, 7.91, 7.95, 8.88]","[10, 30, 50, 70]",1.0662173434570799,4.136910528789131,-4.000000111073015,True,2022-08-17 05:00:00,0.85
0.018315636854361064,0.0,0.35014700594742343,0.013742872382493157,0.9884691940442781,0.06962021461822539,4,"[6.27, 7.3, 7.8, 7.91]","[10, 30, 50, 70]",0.8753675148685585,4.285910382868865,-4.000000111073015,True,2022-08-18 08:00:00,0.85
0.018315636854361064,0.0,0.35014700594742343,0.013742872382493157,0.9884691940442781,0.06962021461822539,4,"[6.27, 7.3, 7.8, 7.91]","[10, 30, 50, 70]",0.8753675148685585,4.285910382868865,-4.000000111073015,True,2022-08-18 08:00:00,0.85
0.018315636854361064,0.0,0.4262111350880952,0.021464105290687596,0.9979081516842329,0.035923718101064095,4,"[5.44, 6.69, 7.19, 7.5]","[10, 30, 50, 70]",1.065527837720238,3.0118004075104348,-4.000000111073015,True,2022-08-18 08:00:00,0.85
0.018315636854361064,0.0,0.4262111350880952,0.021464105290687596,0.9979081516842329,0.035923718101064095,4,"[5.44, 6.69, 7.19, 7.5]","[10, 30, 50, 70]",1.065527837720238,3.0118004075104348,-4.000000111073015,True,2022-08-18 08:00:00,0.85
0.018315636854361064,0.0,0.3795516405091539,0.014915584334315165,0.9888490115319466,0.07419920337435908,4,"[5.35, 6.25, 6.78, 7.24]","[10, 30, 50, 70]",0.9488791012728847,3.11611369775119,-4.000000111073015,True,2022-08-18 08:00:00,0.85
0.018315636854361064,0.0,0.3795516405091539,0.014915584334315165,0.9888490115319466,0.07419920337435908,4,"[5.35, 6.25, 6.78, 7.24]","[10, 30, 50, 70]",0.9488791012728847,3.11611369775119,-4.000000111073015,True,2022-08-18 08:00:00,0.85
