datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_gfs_wind_speed_10m,original_gfs_wind_speed_70m,fused_wind
2022-07-14 23:45:00,116.3102,58.33283053213617,-57.977369467863824,57.977369467863824,-49.84719264766041,8.655305857,74.9143194782185,648.4063481529938,23,7,0,8.056458305,9.878146450000001,7.8438187,9.924555,8.655305857
2022-07-15 00:00:00,111.2877,46.768914449063836,-64.51878555093617,64.51878555093617,-57.97476769233141,4.363798027,19.04273322044909,83.09864165608309,0,7,0,8.655305857,8.790620435000001,3.6995347,5.402774,4.363798027
2022-07-15 00:15:00,108.7764,34.310816149344625,-74.46558385065538,74.46558385065538,-68.45748144249086,5.6341372970000005,31.743503081446473,178.84725464861202,0,7,0,4.363798027,7.07589205,4.921076,6.7494383,5.6341372970000005
2022-07-15 00:30:00,108.7764,39.190203232496536,-69.58619676750345,69.58619676750345,-63.97177766602524,6.39627687,40.912357797697,261.6867678785735,0,7,0,5.6341372970000005,6.85300601,5.705847,7.47618,6.39627687
2022-07-15 00:45:00,108.7764,43.09353164701807,-65.68286835298193,65.68286835298193,-60.38338127290809,6.800326214,46.24443661681558,314.47725457699244,0,7,0,6.39627687,7.4338122669999995,5.9262104,8.167533,6.800326214
2022-07-15 01:00:00,108.7764,47.36253841203151,-61.41386158796848,61.41386158796848,-56.45881053456689,6.86107769,47.074387068215735,322.9810268841595,1,7,0,6.800326214,7.833624889999999,5.944745,8.294316,6.86107769
2022-07-15 01:15:00,108.7764,40.74639997035396,-68.03000002964603,68.03000002964603,-62.54113945983865,6.226258444000001,38.76629421148131,241.36896667682387,1,7,0,6.86107769,6.576571226,5.257132,7.7420716,6.226258444000001
2022-07-15 01:30:00,108.7764,39.15300174274989,-69.6233982572501,69.6233982572501,-64.00597763011969,5.557217474,30.882666053330937,171.62169143527728,1,7,0,6.226258444000001,5.582402436000001,4.681778,6.9264946,5.557217474
2022-07-15 01:45:00,108.7764,38.12396331922905,-70.65243668077095,70.65243668077095,-64.95199020584957,5.53278519,30.61171195868334,169.3680265655491,1,7,0,5.557217474,5.336616577000001,4.764126,6.735047,5.53278519
2022-07-15 02:00:00,75.1319,37.84104575999192,-37.29085424000808,37.29085424000808,-49.63384958325917,6.066659155,36.804353302945316,223.27946690916767,2,7,0,5.53278519,5.923596996000001,5.139409,7.5169735,6.066659155
2022-07-15 02:15:00,7.8428,40.14651705799327,32.30371705799327,32.30371705799327,411.8901032386935,7.175154397,51.48284062078844,369.39733025030034,2,7,0,6.066659155,6.290588806000001,6.0185227,8.984245,7.175154397
2022-07-15 02:30:00,3.2501,44.14857548440388,40.898475484403875,40.898475484403875,1258.3759071587424,7.499959313,56.24938969665543,421.8681341059971,2,7,0,7.175154397,6.435344025,6.4628453,9.122112,7.499959313
2022-07-15 02:45:00,0.8525,42.177332934812625,41.324832934812626,41.324832934812626,4847.487677426845,7.265098145,52.78165105648244,383.46387518048783,2,7,0,7.499959313,6.6022484949999996,6.2449145,8.86077,7.265098145
2022-07-15 03:00:00,0.0,37.659078862754185,37.659078862754185,37.659078862754185,376590788627.5418,6.312938236,39.85318917155079,251.59072174762414,3,7,0,7.265098145,7.49724075,5.387362,7.7606344,6.312938236
2022-07-15 03:15:00,0.0,34.56597342015173,34.56597342015173,34.56597342015173,345659734201.5173,4.898866382,23.998891828689764,117.56736438482278,3,7,0,6.312938236,6.913088983,4.0805435,6.1788073,4.898866382
2022-07-15 03:30:00,0.0,29.318221340444627,29.318221340444627,29.318221340444627,293182213404.4463,4.350849942,18.929895217801402,82.36113351043731,3,7,0,4.898866382,6.61755782,3.3046212,5.987259,4.350849942
2022-07-15 03:45:00,0.0,31.432494504808385,31.432494504808385,31.432494504808385,314324945048.0838,5.438205806000001,29.57408238841212,160.82994655178516,3,7,0,4.350849942,6.2927511140000005,4.2277646,7.33146,5.438205806000001
2022-07-15 04:00:00,0.0,33.90141060871884,33.90141060871884,33.90141060871884,339014106087.1884,6.08759312,37.058789994671336,225.59883500708608,4,7,0,5.438205806000001,6.56106245,5.072342,7.67555,6.08759312
2022-07-15 04:15:00,0.0,35.64564929375498,35.64564929375498,35.64564929375498,356456492937.5498,6.009114584,36.10945808364149,216.98587119074676,4,7,0,6.08759312,6.423468585,4.9372754,7.685581,6.009114584
2022-07-15 04:30:00,0.0,35.64564929375498,35.64564929375498,35.64564929375498,356456492937.5498,6.029578914,36.35582188015342,219.2102970097129,4,7,0,6.009114584,6.01401234,4.9016004,7.793853,6.029578914
2022-07-15 04:45:00,0.0,35.9331029001597,35.9331029001597,35.9331029001597,359331029001.59705,6.384408596,40.76067312067869,260.2327918504072,4,7,0,6.029578914,6.2299464339999995,5.2199636,8.20572,6.384408596
2022-07-15 05:00:00,0.0,35.577614732670845,35.577614732670845,35.577614732670845,355776147326.70844,6.604005915,43.61289412535499,288.0198107741131,5,7,0,6.384408596,6.85599103,5.441163,8.4228115,6.604005915
2022-07-15 05:15:00,0.0,35.577614732670845,35.577614732670845,35.577614732670845,355776147326.70844,6.4453428,41.54244380951184,267.75529110204167,5,7,0,6.604005915,7.527612926,5.287308,8.256628,6.4453428
2022-07-15 05:30:00,0.0,37.26246098306418,37.26246098306418,37.26246098306418,372624609830.6418,6.38741338,40.79904968700302,260.60039586204795,5,7,0,6.4453428,8.056458305,5.211001,8.227443,6.38741338
2022-07-15 05:45:00,0.0,37.26246098306418,37.26246098306418,37.26246098306418,372624609830.6418,6.60858618,43.67341129848699,288.6195023406369,5,7,0,6.38741338,8.655305857,5.436027,8.442589,6.60858618
2022-07-15 06:00:00,0.5115,36.313192824907766,35.80169282490777,35.80169282490777,6999.353299114846,7.14906127,51.10907704221401,365.38192322793833,6,7,1,6.60858618,4.363798027,5.7348604,8.877529,7.14906127
2022-07-15 06:15:00,3.8717,39.78359281810007,35.91189281810007,35.91189281810007,927.5484341592899,7.380883235,54.47743732870406,402.091603865195,6,7,1,7.14906127,5.6341372970000005,5.9990177,9.06983,7.380883235
2022-07-15 06:30:00,6.3758,40.08843273232494,33.71263273232494,33.71263273232494,528.7592565552404,7.381053445000001,54.47994995794638,402.1194223205278,6,7,1,7.380883235,6.39627687,6.0695734,8.9839735,7.381053445000001
2022-07-15 06:45:00,8.9404,37.812350268508816,28.871950268508815,28.871950268508815,322.93801436417846,7.22960385,52.267171827934824,377.87094667584915,6,7,1,7.381053445000001,6.800326214,6.052911,8.667784,7.22960385
2022-07-15 07:00:00,4.1452,35.63633090998174,31.491130909981738,31.491130909981738,759.701120187485,6.832784885000001,46.686949284684474,319.00188139915366,7,7,1,7.22960385,6.86107769,5.8188767,8.072006,6.832784885000001
2022-07-15 07:15:00,4.1452,34.0391425827753,29.8939425827753,29.8939425827753,721.170088552019,6.4468366800000005,41.561703178593426,267.9415125350287,7,7,1,6.832784885000001,6.226258444000001,5.7395706,7.311273,6.4468366800000005
2022-07-15 07:30:00,6.2785,30.613095956897492,24.33459595689749,24.33459595689749,387.58614188323446,5.656490525000001,31.995885059414782,180.9844206775688,7,7,1,6.4468366800000005,5.557217474,5.1647987,6.2574472,5.656490525000001
2022-07-15 07:45:00,14.8118,28.057067807257294,13.245267807257294,13.245267807257294,89.42375537284407,5.02493469,25.2499686387654,126.87944333434433,7,7,1,5.656490525000001,5.53278519,4.8549633,5.2326775,5.02493469
2022-07-15 08:00:00,14.8118,25.84471988107677,11.03291988107677,11.03291988107677,74.48736732624012,4.230847675,17.900072049052902,75.73247821106796,8,7,1,5.02493469,6.066659155,4.116349,4.3707905,4.230847675
2022-07-15 08:15:00,16.1801,23.30407056292635,7.123970562926349,7.123970562926349,44.02921217126858,2.97806575,8.868875611323062,26.412094699091522,8,7,1,4.230847675,7.175154397,2.92684,3.040675,2.97806575
2022-07-15 08:30:00,17.8076,19.829737189166277,2.0221371891662763,2.0221371891662763,11.355472876921812,2.0551259699999997,4.22354275256844,8.679912396208683,8,7,1,2.97806575,7.499959313,1.9826028,2.1437654,2.0551259699999997
2022-07-15 08:45:00,11.8601,19.637958812174983,7.777858812174983,7.777858812174983,65.58004406047992,1.860112165,3.4600172663809876,6.436020208305321,8,7,1,2.0551259699999997,7.265098145,1.7836465,1.9535702,1.860112165
2022-07-15 09:00:00,14.858,19.637958812174983,4.779958812174982,4.779958812174982,32.17094365969772,2.22115989,4.933551256944813,10.958206167184901,9,7,1,1.860112165,6.312938236,2.1435258,2.316046,2.22115989
2022-07-15 09:15:00,16.7065,19.637958812174983,2.9314588121749843,2.9314588121749843,17.546815972347908,2.54450353,6.474498214182462,16.47438356096597,9,7,1,2.22115989,4.898866382,2.4466558,2.6640952,2.54450353
